record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,is_discount_sku,discount_ratio,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,sin_week_of_year,cos_week_of_year,sin_month,cos_month,gap_since_lag_1_records,gap_since_lag_2_records,gap_since_lag_4_records,lag_4_weeks,ewma_2_records,ewma_3_records,ewma_4_records,target_changing_rate_per_week_1,target_changing_rate_per_week_2,target_changing_rate_per_week_4,Y_true,Y_pred
67255,2031-10-11,8400,216233,133.2375,133.2375,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.2626798770413155,3.305344180744335,3.3957552923038836,3.4599940450789752,-0.007597867656469057,-0.0016822397326945447,-0.0017071475386033126,3.784189633918261,3.4320529
67273,2031-10-11,8422,216233,126.825,126.825,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.4011973816621555,2.2785056001240465,2.486735202823252,2.628819994396375,-0.024090697869972245,-0.009252533268256332,-0.0059260676981406964,3.5263605246161616,3.4469497
67296,2031-10-11,8438,216233,130.3875,130.3875,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.912023005428146,3.6736222770300424,3.7137465480068634,3.740358426131591,-0.0026086121698148043,-0.002320916934160235,0.00044218002639890544,4.060443010546419,3.7051897
67320,2031-10-11,8555,216233,127.5375,127.5375,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.6109179126442243,3.4868058374707687,3.466887174164688,3.451476555273101,0.002830748190235783,0.0009435827784674511,0.0029734731021687165,3.4011973816621555,3.3069751
67340,2031-10-11,8562,216233,131.1,131.1,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.912023005428146,3.8427768120476813,3.8412815885739806,3.841847042758867,0.00043209148623766657,0.00029290824827686845,0.000895294124803431,3.871201010907891,3.7134674
67368,2031-10-11,8869,216233,134.6625,134.6625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.406719247264253,4.132182723318916,4.147160348342069,4.1588913177476154,0.006946546206819758,-0.0022961334927521365,0.0003792165691515985,4.060443010546419,3.9371665
67415,2031-10-11,8911,216233,127.5375,127.5375,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.6888794541139363,3.187155758025975,3.199713470433944,3.2231525238388796,0.003181235994638987,0.0019099268064368359,-0.0001626746242350657,3.1354942159291497,3.2536767
67391,2031-10-11,8991,216233,127.5375,127.5375,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.828641396489095,3.471607062866892,3.5392488056629356,3.5759252291368306,-0.012442619187939557,-0.0016761935850027236,-0.001269587422469609,3.7612001156935624,3.7074738
67446,2031-10-11,9043,216233,131.8125,131.8125,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.7612001156935624,3.355813288734156,3.3998168132334383,3.439708168055985,0.005686788362367947,-0.0023909264388602717,-0.001339083342487654,3.5263605246161616,3.4511898
67465,2031-10-11,9092,216233,131.8125,131.8125,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,2.4849066497880004,3.0222866107817685,3.0750843627258053,3.1085457046156675,-0.010199593714166585,-0.0036316446980482757,-0.002775877006561829,3.332204510175204,3.1599834
67489,2031-10-11,9112,216233,133.95,133.95,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.382026634673881,4.105726922946283,4.140771077690459,4.170755829188746,-0.002372358537263782,-0.0004143395974468547,-0.0008434072678120021,4.406719247264253,4.219829
67513,2031-10-11,9132,216233,130.3875,130.3875,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.4339872044851463,3.283299669075705,3.2822579049712255,3.2966208605348926,0.011047078167052585,-0.0009475515716198712,0.0016760940613593561,4.02535169073515,3.318821
67533,2031-10-11,9147,216233,132.525,132.525,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.174387269895637,3.466240443612814,3.5839826692028924,3.6603485117151098,-0.0072268817927274385,-0.005470237501898109,-0.0015201186625831537,3.5263605246161616,3.7688537
67555,2031-10-11,9164,216233,133.2375,133.2375,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.9318256327243257,3.3506402926788352,3.4473637463109785,3.511372089587816,-0.004818605004364336,-0.00531435736870951,-0.0009625508254392474,3.7376696182833684,3.578234
67573,2031-10-11,9178,216233,133.2375,133.2375,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,2.6390573296152584,2.423200776852085,2.545737840356436,2.6138075453486787,-0.01451017256349243,-0.009528063895514695,-0.0019373691351329918,2.6390573296152584,2.7268598
67593,2031-10-11,9190,216233,128.9625,128.9625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.3694478524670215,4.08813248774995,4.111247899040823,4.125150441200488,-0.0021424355510339015,-0.001072287156351246,0.0011041048069189692,4.430816798843313,4.1202993
67617,2031-10-11,9221,216233,131.1,131.1,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.04305126783455,3.6863782591845,3.6484875305822513,3.6453198614672906,0.01508581453775911,0.002354334582401579,0.0019377637675691856,3.8501476017100584,3.6125417
67638,2031-10-11,9250,216233,134.6625,134.6625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.219507705176107,4.27634788617797,4.210162342767388,4.1832185431910585,0.011587464197308052,0.003407575075937829,0.001015070831460944,4.0943445622221,3.9252763
67664,2031-10-11,9273,216233,128.25,128.25,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.007333185232471,3.6283171648293013,3.6554712746520304,3.6820456875489844,0.006767946020323052,-0.001749457942695801,-0.0005080027881110458,3.713572066704308,3.7496026
67685,2031-10-11,9279,216233,128.25,128.25,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.6888794541139363,3.548687740833431,3.526715670000889,3.521150801871623,0.0,0.004085224337339843,0.0007243933567422678,3.713572066704308,3.4114082
67707,2031-10-11,9281,216233,128.25,128.25,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.174387269895637,3.8595413942054693,3.8899809675981025,3.9139681220525504,-0.006112947045013819,0.0008442672861455637,0.0,3.6109179126442243,3.999838
67729,2031-10-11,9328,216233,130.3875,130.3875,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.58351893845611,3.3974575569488668,3.4315013014231672,3.455238944339242,0.0,-0.0020735447980050363,-0.0010041197139445846,3.7612001156935624,3.5235894
67753,2031-10-11,9371,216233,133.2375,133.2375,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.8918202981106265,3.1688951969778336,3.238284013687842,3.286773158467394,-0.003054897438916687,-0.0025607127831285548,-0.0012322962439273448,3.367295829986474,3.3282158
67789,2031-10-11,9430,216233,133.95,133.95,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.330733340286331,3.4032531078705874,3.5391349406995425,3.6281755380176115,-0.013071266896851381,-0.003697581797504585,-0.003503705898428082,3.5553480614894135,3.789407
67848,2031-10-11,9432,216233,131.1,131.1,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.367295829986474,3.3082596644328133,3.315502008636779,3.3272346264392327,-0.0016324205647324824,0.0006130587465620333,0.0005008293463430627,3.7376696182833684,3.3517504
67871,2031-10-11,9436,216233,128.9625,128.9625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.4011973816621555,3.6985519128947004,3.669819177091431,3.6527540922245416,0.002116438388273311,0.0005186767820550458,0.0009320576639436954,3.7376696182833684,3.4834151
67809,2031-10-11,9439,216233,128.9625,128.9625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.6888794541139363,3.3921722846288653,3.3623723809745636,3.348126594681201,0.015202621849943903,0.0004485273795266814,0.0021387017319631106,3.258096538021482,3.1755197
67769,2031-10-11,9442,216233,134.6625,134.6625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.713572066704308,3.422370095866861,3.462902104535582,3.499622019015085,0.006194728649194884,-0.003133245356177484,-0.0009337496267220035,3.912023005428146,3.5663366
67889,2031-10-11,9456,216233,131.8125,131.8125,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.332204510175204,3.413474684523973,3.383711846798705,3.376014939492664,0.017697384178631925,-0.0015505915515788779,0.003815145275960761,3.1354942159291497,3.272984
67910,2031-10-11,9479,216233,131.1,131.1,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.7612001156935624,3.4837388983882196,3.4922194915516336,3.4994094521717702,0.0029517344769419904,-0.0011692004590614128,0.0017726246812562625,3.044522437723423,3.4837863
67932,2031-10-11,9481,216233,134.6625,134.6625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.343805421853684,4.1360659715507735,4.195031813801872,4.227765588582062,-0.0029571600801267736,-0.0034998303993939704,-0.00047286187641555264,4.31748811353631,4.1021905
67955,2031-10-11,9490,216233,128.9625,128.9625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.6888794541139363,3.432435212441572,3.463832561329708,3.4859010430406014,-0.005189860089942754,0.0,-0.0009117322357754548,3.4011973816621555,3.395988
67976,2031-10-11,9498,216233,128.9625,128.9625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.343805421853684,3.879581800803174,3.9070416108014534,3.923423872061842,-0.008173858487599097,0.0018747381576433224,0.00025697399129466324,3.784189633918261,3.956659
67996,2031-10-11,9532,216233,131.8125,131.8125,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.784189633918261,3.7192254951116235,3.7523171355617393,3.779146047780377,-0.0028917079951163217,-0.001749457942695801,0.0004113087363962588,3.6109179126442243,3.690967
68018,2031-10-11,9578,216233,132.525,132.525,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.828641396489095,3.3747629563804837,3.3878437920235553,3.4091345090070506,0.002459058125954103,0.0018003563437257125,-0.001136716723071058,3.6635616461296463,3.3763976
68059,2031-10-11,9611,216233,134.6625,134.6625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.343805421853684,3.8671606454566536,3.9547963165605458,4.012416370755076,-0.005497504363971842,-0.003511359513009798,-0.0017031342160595373,3.784189633918261,3.9709373
68084,2031-10-11,9613,216233,133.95,133.95,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.51085950651685,4.037305761342324,4.131596032890046,4.189578157805972,-0.010080953447159233,-0.002775477181280137,-0.0016737993848819812,4.248495242049359,4.19264
68111,2031-10-11,9632,216233,131.1,131.1,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.784189633918261,3.62640607571843,3.6093192310011806,3.5938622443798263,0.004390803029357436,-0.0011055655426827325,0.004768123074287488,3.6109179126442243,3.416269
68038,2031-10-11,9672,216233,134.6625,134.6625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.9318256327243257,3.733195772348661,3.7317312466403694,3.7467268430510607,0.010539055539557071,-0.00028189498130639626,-0.0006025837527571649,4.02535169073515,3.6720986
68130,2031-10-11,9680,216233,128.25,128.25,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,2.9444389791664403,2.966263057385631,2.99814685911823,3.023305724150373,0.0014389210278934353,-0.0032199377850300154,-0.0004442335962626522,2.8903717578961645,2.8936548
68148,2031-10-11,9700,216233,134.6625,134.6625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,2.772588722239781,2.9334836969817712,2.825139317288226,2.7664870264051147,0.035767191150056596,0.004836724435867941,0.003991498929249933,1.6094379124341003,2.5178432
68162,2031-10-11,9713,216233,133.95,133.95,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.8918202981106265,3.3505298084149233,3.4525233453908815,3.51656727052136,-0.009717608449706478,-0.004107073055608522,-0.002231537868631744,3.367295829986474,3.5910542
68185,2031-10-11,9731,216233,133.2375,133.2375,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.1588830833596715,3.4986621653393706,3.5817747714370105,3.6294309940251024,-0.006220634075008241,-0.0036815271398334434,-0.0014152479666770434,3.6109179126442243,3.6685307
68206,2031-10-11,9745,216233,133.95,133.95,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.219507705176107,3.6669799397110716,3.720211832847358,3.766881664373784,0.004390803029357436,-0.0025062400713639797,-0.0011592650427893012,4.04305126783455,3.825058
68228,2031-10-11,9770,216233,129.675,129.675,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.7376696182833684,3.159986519940963,3.2375484099923755,3.2899604772436106,-0.006641065522468285,-0.0029080701878306187,-0.001532631604065307,3.258096538021482,3.3680527
68249,2031-10-11,9789,216233,128.25,128.25,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.6375861597263857,2.5097157927395664,2.584930065780984,2.644789769903417,0.006090864612058466,-0.00400174023700888,-0.0014021536948318537,3.4011973816621555,2.693226
68337,2031-10-11,9809,216233,132.525,132.525,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.7376696182833684,3.490569269947246,3.5239695277450407,3.544132296866433,-0.010711104494327163,0.0008593918997753608,0.0,3.258096538021482,3.4949522
68271,2031-10-11,9813,216233,128.9625,128.9625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.290459441148391,3.5899968540863747,3.643633938345257,3.68054113420094,-0.006267450722743489,-0.00021706815528673017,-0.0006162002494107474,3.9318256327243257,3.7318752
68292,2031-10-11,9823,216233,133.95,133.95,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.948759890378168,4.52248438334655,4.52635692189137,4.536900430111258,0.0,0.0016236301622264775,0.0004248305931003116,4.574710978503383,4.4944673
68319,2031-10-11,9837,216233,133.95,133.95,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.9318256327243257,3.418205845207207,3.4751847307014057,3.5221437675363902,-0.001493920923567547,-0.0015471334801099971,-0.002106098170440811,3.784189633918261,3.5870533
68359,2031-10-11,9845,216233,133.2375,133.2375,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.787491742782046,4.434518675560625,4.483737033722539,4.5171572938918,-0.0031591092803024906,-0.0017821294395630413,8.105326608814624e-05,4.6443908991413725,4.4356875
68384,2031-10-11,9872,216233,133.2375,133.2375,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.060443010546419,3.4990526499520684,3.567594969460743,3.610749556435292,0.0,-0.003955964640457757,-0.0008468145420383452,3.58351893845611,3.6570468
68407,2031-10-11,9876,216233,129.675,129.675,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.9889840465642745,3.6099876944609037,3.610716417627785,3.6031128397914585,0.0018445119034065929,-0.0014581290621509145,0.004505424179727127,3.4657359027997265,3.382973
68426,2031-10-11,9879,216233,128.25,128.25,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.8501476017100584,3.499322651129036,3.5419554592036766,3.5743222656963796,0.0,-0.0018655097707088667,-0.0015416337537915768,3.4011973816621555,3.5803893
68445,2031-10-11,9880,216233,130.3875,130.3875,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.382026634673881,3.6269094521807643,3.68760674245092,3.7203180402315414,-0.00817038242248795,-0.001498760843165064,0.0002460316906295688,3.970291913552122,3.647982
68466,2031-10-11,9881,216233,132.525,132.525,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.189654742026425,3.858160182952955,3.8980349891985986,3.9337226540363734,-0.00042967790391859823,-0.0010306759436778331,-0.0008769616766807231,4.290459441148391,3.9067242
68490,2031-10-11,9890,216233,134.6625,134.6625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.219507705176107,3.7582225262636477,3.782103705021288,3.7942924271573766,0.0010174063179565448,-0.0020382605034844877,0.003076624940815245,3.9512437185814275,3.7096922
68508,2031-10-11,9909,216233,134.6625,134.6625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.356708826689592,3.596673706780069,3.7382736864113157,3.824006465860924,-0.014318812803639405,-0.005018683510695092,-0.0024236421142420123,3.4965075614664802,3.8176186
68527,2031-10-11,9954,216233,127.5375,127.5375,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.871201010907891,3.317871088453826,3.321259556892708,3.3214212570721693,0.0027082717635542306,-0.00026721067985007336,0.0023800268304876794,3.295836866004329,3.356659
68552,2031-10-11,9961,216233,134.6625,134.6625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.477336814478207,3.784630588678878,3.8763705287275876,3.94395516442331,-0.008581412358870598,-0.0014156063113073523,-0.0022957428425151626,3.713572066704308,3.9955332
68577,2031-10-11,9984,216233,131.8125,131.8125,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.07753744390572,3.345393005291844,3.3830312796623985,3.4068691017661195,-0.0030946382917710204,0.00029701412508903485,-0.0013563996455675657,3.6375861597263857,3.4375331
67048,2031-10-11,8023,216418,105.45,119.7,0,1,1,0.8809523809523809,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,5.247024072160486,5.56988472898972,5.544170595081626,5.533407704681223,0.0028600434512518163,0.00041621643957307256,0.00020966437525654066,5.552959584921617,5.596743
67075,2031-10-11,8058,216418,105.45,105.45,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.672828834461906,4.25806417863949,4.314303465639428,4.3524614944117355,-0.0038520950846326987,-0.0013518515026542074,-0.0013925166365114578,4.143134726391533,4.492931
67023,2031-10-11,8063,216418,69.1125,69.1125,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.204692619390966,3.7279547381617357,3.742853633747001,3.7571063546546117,-0.004387726559490666,0.00244877021707661,9.33879565166516e-05,4.189654742026425,3.8366647
66956,2031-10-11,8091,216418,104.7375,104.7375,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,2.995732273553991,2.798509574223522,2.782005363552281,2.808718344816648,0.017532800873211248,0.0037936432712919158,0.0002527834398480033,3.713572066704308,2.9513881
