record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,is_discount_sku,discount_ratio,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,sin_week_of_year,cos_week_of_year,sin_month,cos_month,gap_since_lag_1_records,gap_since_lag_2_records,gap_since_lag_4_records,lag_2_weeks,lag_4_weeks,ewma_3_records,ewma_4_records,target_changing_rate_per_week_1,target_changing_rate_per_week_2,target_changing_rate_per_week_4,Y_true,Y_pred
67391,2031-10-11,8991,216233,127.5375,127.5375,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.9318256327243257,3.828641396489095,3.5392488056629356,3.5759252291368306,-0.012442619187939557,-0.0016761935850027236,-0.001269587422469609,3.7612001156935624,3.7515328
67446,2031-10-11,9043,216233,131.8125,131.8125,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.1354942159291497,3.7612001156935624,3.3998168132334383,3.439708168055985,0.005686788362367947,-0.0023909264388602717,-0.001339083342487654,3.5263605246161616,3.5262265
67465,2031-10-11,9092,216233,131.8125,131.8125,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.332204510175204,2.4849066497880004,3.0750843627258053,3.1085457046156675,-0.010199593714166585,-0.0036316446980482757,-0.002775877006561829,3.332204510175204,3.1487458
67489,2031-10-11,9112,216233,133.95,133.95,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.189654742026425,4.382026634673881,4.140771077690459,4.170755829188746,-0.002372358537263782,-0.0004143395974468547,-0.0008434072678120021,4.406719247264253,4.2488966
67513,2031-10-11,9132,216233,130.3875,130.3875,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,2.9444389791664403,3.4339872044851463,3.2822579049712255,3.2966208605348926,0.011047078167052585,-0.0009475515716198712,0.0016760940613593561,4.02535169073515,3.3075988
67533,2031-10-11,9147,216233,132.525,132.525,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.6375861597263857,4.174387269895637,3.5839826692028924,3.6603485117151098,-0.0072268817927274385,-0.005470237501898109,-0.0015201186625831537,3.5263605246161616,3.8312564
67555,2031-10-11,9164,216233,133.2375,133.2375,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.4339872044851463,3.9318256327243257,3.4473637463109785,3.511372089587816,-0.004818605004364336,-0.00531435736870951,-0.0009625508254392474,3.7376696182833684,3.627514
67573,2031-10-11,9178,216233,133.2375,133.2375,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,2.70805020110221,2.6390573296152584,2.545737840356436,2.6138075453486787,-0.01451017256349243,-0.009528063895514695,-0.0019373691351329918,2.6390573296152584,2.661835
67593,2031-10-11,9190,216233,128.9625,128.9625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.1588830833596715,4.3694478524670215,4.111247899040823,4.125150441200488,-0.0021424355510339015,-0.001072287156351246,0.0011041048069189692,4.430816798843313,4.0956955
67617,2031-10-11,9221,216233,131.1,131.1,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.2188758248682006,4.04305126783455,3.6484875305822513,3.6453198614672906,0.01508581453775911,0.002354334582401579,0.0019377637675691856,3.8501476017100584,3.6864986
67638,2031-10-11,9250,216233,134.6625,134.6625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.871201010907891,4.219507705176107,4.210162342767388,4.1832185431910585,0.011587464197308052,0.003407575075937829,0.001015070831460944,4.0943445622221,4.0040016
67664,2031-10-11,9273,216233,128.25,128.25,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.367295829986474,4.007333185232471,3.6554712746520304,3.6820456875489844,0.006767946020323052,-0.001749457942695801,-0.0005080027881110458,3.713572066704308,3.7137
67685,2031-10-11,9279,216233,128.25,128.25,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.58351893845611,3.6888794541139363,3.526715670000889,3.521150801871623,0.0,0.004085224337339843,0.0007243933567422678,3.713572066704308,3.4341977
67707,2031-10-11,9281,216233,128.25,128.25,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.110873864173311,4.174387269895637,3.8899809675981025,3.9139681220525504,-0.006112947045013819,0.0008442672861455637,0.0,3.6109179126442243,3.9425628
67729,2031-10-11,9328,216233,130.3875,130.3875,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.367295829986474,3.58351893845611,3.4315013014231672,3.455238944339242,0.0,-0.0020735447980050363,-0.0010041197139445846,3.7612001156935624,3.5501835
67753,2031-10-11,9371,216233,133.2375,133.2375,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.2188758248682006,3.8918202981106265,3.238284013687842,3.286773158467394,-0.003054897438916687,-0.0025607127831285548,-0.0012322962439273448,3.367295829986474,3.3584666
67789,2031-10-11,9430,216233,133.95,133.95,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.828641396489095,4.330733340286331,3.5391349406995425,3.6281755380176115,-0.013071266896851381,-0.003697581797504585,-0.003503705898428082,3.5553480614894135,3.7281628
67848,2031-10-11,9432,216233,131.1,131.1,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.367295829986474,3.367295829986474,3.315502008636779,3.3272346264392327,-0.0016324205647324824,0.0006130587465620333,0.0005008293463430627,3.7376696182833684,3.3985317
67871,2031-10-11,9436,216233,128.9625,128.9625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.6375861597263857,3.4011973816621555,3.669819177091431,3.6527540922245416,0.002116438388273311,0.0005186767820550458,0.0009320576639436954,3.7376696182833684,3.5563762
67809,2031-10-11,9439,216233,128.9625,128.9625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,2.9444389791664403,3.6888794541139363,3.3623723809745636,3.348126594681201,0.015202621849943903,0.0004485273795266814,0.0021387017319631106,3.258096538021482,3.2694776
67769,2031-10-11,9442,216233,134.6625,134.6625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.1780538303479458,3.713572066704308,3.462902104535582,3.499622019015085,0.006194728649194884,-0.003133245356177484,-0.0009337496267220035,3.912023005428146,3.6770663
67889,2031-10-11,9456,216233,131.8125,131.8125,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,2.8903717578961645,3.332204510175204,3.383711846798705,3.376014939492664,0.017697384178631925,-0.0015505915515788779,0.003815145275960761,3.1354942159291497,3.3275027
67910,2031-10-11,9479,216233,131.1,131.1,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.367295829986474,3.7612001156935624,3.4922194915516336,3.4994094521717702,0.0029517344769419904,-0.0011692004590614128,0.0017726246812562625,3.044522437723423,3.482425
67932,2031-10-11,9481,216233,134.6625,134.6625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.204692619390966,4.343805421853684,4.195031813801872,4.227765588582062,-0.0029571600801267736,-0.0034998303993939704,-0.00047286187641555264,4.31748811353631,4.1720223
67955,2031-10-11,9490,216233,128.9625,128.9625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.6109179126442243,3.6888794541139363,3.463832561329708,3.4859010430406014,-0.005189860089942754,0.0,-0.0009117322357754548,3.4011973816621555,3.4586194
67976,2031-10-11,9498,216233,128.9625,128.9625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.23410650459726,4.343805421853684,3.9070416108014534,3.923423872061842,-0.008173858487599097,0.0018747381576433224,0.00025697399129466324,3.784189633918261,3.95406
67996,2031-10-11,9532,216233,131.8125,131.8125,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.8066624897703196,3.784189633918261,3.7523171355617393,3.779146047780377,-0.0028917079951163217,-0.001749457942695801,0.0004113087363962588,3.6109179126442243,3.736804
68018,2031-10-11,9578,216233,132.525,132.525,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.295836866004329,3.828641396489095,3.3878437920235553,3.4091345090070506,0.002459058125954103,0.0018003563437257125,-0.001136716723071058,3.6635616461296463,3.4039047
68059,2031-10-11,9611,216233,134.6625,134.6625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.02535169073515,4.343805421853684,3.9547963165605458,4.012416370755076,-0.005497504363971842,-0.003511359513009798,-0.0017031342160595373,3.784189633918261,4.053872
68084,2031-10-11,9613,216233,133.95,133.95,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.430816798843313,4.51085950651685,4.131596032890046,4.189578157805972,-0.010080953447159233,-0.002775477181280137,-0.0016737993848819812,4.248495242049359,4.2421923
68111,2031-10-11,9632,216233,131.1,131.1,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.4657359027997265,3.784189633918261,3.6093192310011806,3.5938622443798263,0.004390803029357436,-0.0011055655426827325,0.004768123074287488,3.6109179126442243,3.5028815
68038,2031-10-11,9672,216233,134.6625,134.6625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.367295829986474,3.9318256327243257,3.7317312466403694,3.7467268430510607,0.010539055539557071,-0.00028189498130639626,-0.0006025837527571649,4.02535169073515,3.7041597
68130,2031-10-11,9680,216233,128.25,128.25,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,2.8903717578961645,2.9444389791664403,2.99814685911823,3.023305724150373,0.0014389210278934353,-0.0032199377850300154,-0.0004442335962626522,2.8903717578961645,2.8918233
68148,2031-10-11,9700,216233,134.6625,134.6625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,2.1972245773362196,2.772588722239781,2.825139317288226,2.7664870264051147,0.035767191150056596,0.004836724435867941,0.003991498929249933,1.6094379124341003,2.6170313
68162,2031-10-11,9713,216233,133.95,133.95,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.6375861597263857,3.8918202981106265,3.4525233453908815,3.51656727052136,-0.009717608449706478,-0.004107073055608522,-0.002231537868631744,3.367295829986474,3.649193
68185,2031-10-11,9731,216233,133.2375,133.2375,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.6635616461296463,4.1588830833596715,3.5817747714370105,3.6294309940251024,-0.006220634075008241,-0.0036815271398334434,-0.0014152479666770434,3.6109179126442243,3.6402261
68206,2031-10-11,9745,216233,133.95,133.95,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.4657359027997265,4.219507705176107,3.720211832847358,3.766881664373784,0.004390803029357436,-0.0025062400713639797,-0.0011592650427893012,4.04305126783455,3.8566535
68228,2031-10-11,9770,216233,129.675,129.675,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.332204510175204,3.7376696182833684,3.2375484099923755,3.2899604772436106,-0.006641065522468285,-0.0029080701878306187,-0.001532631604065307,3.258096538021482,3.3367772
68249,2031-10-11,9789,216233,128.25,128.25,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,2.302585092994046,3.6375861597263857,2.584930065780984,2.644789769903417,0.006090864612058466,-0.00400174023700888,-0.0014021536948318537,3.4011973816621555,2.7405846
68337,2031-10-11,9809,216233,132.525,132.525,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.912023005428146,3.7376696182833684,3.5239695277450407,3.544132296866433,-0.010711104494327163,0.0008593918997753608,0.0,3.258096538021482,3.618466
68271,2031-10-11,9813,216233,128.9625,128.9625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.8066624897703196,4.290459441148391,3.643633938345257,3.68054113420094,-0.006267450722743489,-0.00021706815528673017,-0.0006162002494107474,3.9318256327243257,3.7059581
68292,2031-10-11,9823,216233,133.95,133.95,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.532599493153256,4.948759890378168,4.52635692189137,4.536900430111258,0.0,0.0016236301622264775,0.0004248305931003116,4.574710978503383,4.5595145
68319,2031-10-11,9837,216233,133.95,133.95,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.4339872044851463,3.9318256327243257,3.4751847307014057,3.5221437675363902,-0.001493920923567547,-0.0015471334801099971,-0.002106098170440811,3.784189633918261,3.6244187
68359,2031-10-11,9845,216233,133.2375,133.2375,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.543294782270004,4.787491742782046,4.483737033722539,4.5171572938918,-0.0031591092803024906,-0.0017821294395630413,8.105326608814624e-05,4.6443908991413725,4.5332136
68384,2031-10-11,9872,216233,133.2375,133.2375,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.4339872044851463,4.060443010546419,3.567594969460743,3.610749556435292,0.0,-0.003955964640457757,-0.0008468145420383452,3.58351893845611,3.627209
68407,2031-10-11,9876,216233,129.675,129.675,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.5263605246161616,3.9889840465642745,3.610716417627785,3.6031128397914585,0.0018445119034065929,-0.0014581290621509145,0.004505424179727127,3.4657359027997265,3.4230247
68426,2031-10-11,9879,216233,128.25,128.25,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.4657359027997265,3.8501476017100584,3.5419554592036766,3.5743222656963796,0.0,-0.0018655097707088667,-0.0015416337537915768,3.4011973816621555,3.5996997
68445,2031-10-11,9880,216233,130.3875,130.3875,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.912023005428146,4.382026634673881,3.68760674245092,3.7203180402315414,-0.00817038242248795,-0.001498760843165064,0.0002460316906295688,3.970291913552122,3.7064846
68466,2031-10-11,9881,216233,132.525,132.525,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.8501476017100584,4.189654742026425,3.8980349891985986,3.9337226540363734,-0.00042967790391859823,-0.0010306759436778331,-0.0008769616766807231,4.290459441148391,3.966492
68490,2031-10-11,9890,216233,134.6625,134.6625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.6888794541139363,4.219507705176107,3.782103705021288,3.7942924271573766,0.0010174063179565448,-0.0020382605034844877,0.003076624940815245,3.9512437185814275,3.7605388
68508,2031-10-11,9909,216233,134.6625,134.6625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.0943445622221,4.356708826689592,3.7382736864113157,3.824006465860924,-0.014318812803639405,-0.005018683510695092,-0.0024236421142420123,3.4965075614664802,3.961311
68527,2031-10-11,9954,216233,127.5375,127.5375,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.2188758248682006,3.871201010907891,3.321259556892708,3.3214212570721693,0.0027082717635542306,-0.00026721067985007336,0.0023800268304876794,3.295836866004329,3.3767097
68552,2031-10-11,9961,216233,134.6625,134.6625,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.0943445622221,4.477336814478207,3.8763705287275876,3.94395516442331,-0.008581412358870598,-0.0014156063113073523,-0.0022957428425151626,3.713572066704308,4.0687757
68577,2031-10-11,9984,216233,131.8125,131.8125,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.4339872044851463,4.07753744390572,3.3830312796623985,3.4068691017661195,-0.0030946382917710204,0.00029701412508903485,-0.0013563996455675657,3.6375861597263857,3.4332314
67048,2031-10-11,8023,216418,105.45,119.7,0,1,1,0.8809523809523809,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,5.429345628954441,5.247024072160486,5.544170595081626,5.533407704681223,0.0028600434512518163,0.00041621643957307256,0.00020966437525654066,5.552959584921617,5.6081033
67075,2031-10-11,8058,216418,105.45,105.45,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,4.394449154672439,4.672828834461906,4.314303465639428,4.3524614944117355,-0.0038520950846326987,-0.0013518515026542074,-0.0013925166365114578,4.143134726391533,4.48398
67023,2031-10-11,8063,216418,69.1125,69.1125,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,3.912023005428146,4.204692619390966,3.742853633747001,3.7571063546546117,-0.004387726559490666,0.00244877021707661,9.33879565166516e-05,4.189654742026425,3.8161783
66956,2031-10-11,8091,216418,104.7375,104.7375,0,0,0,1.0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,39.0,74.0,2.3978952727983707,2.995732273553991,2.782005363552281,2.808718344816648,0.017532800873211248,0.0037936432712919158,0.0002527834398480033,3.713572066704308,2.9905944
