record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,is_discount_sku,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,sin_week_of_year,cos_week_of_year,sin_month,cos_month,gap_since_lag_1_records,lag_4_weeks,ewma_2_records,ewma_3_records,ewma_4_records,target_changing_rate_per_week_1,target_changing_rate_per_week_2,Y_true,Y_pred
67214,2031-10-11,8392,216233,129.675,129.675,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4965075614664802,3.163726807943248,3.2301759344435097,3.26229124765928,-0.011574980592389702,-0.003672347747799494,4.02535169073515,3.5034456
67233,2031-10-11,8398,216233,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.394449154672439,3.8910846026687635,3.948830229479128,3.9993278700715926,0.008412736641284783,-0.0037143327641406786,4.248495242049359,4.0074115
67255,2031-10-11,8400,216233,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.2626798770413155,3.305344180744335,3.3957552923038836,3.4599940450789752,-0.007597867656469057,-0.0016822397326945447,3.784189633918261,3.5069585
67273,2031-10-11,8422,216233,126.825,126.825,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4011973816621555,2.2785056001240465,2.486735202823252,2.628819994396375,-0.024090697869972245,-0.009252533268256332,3.5263605246161616,3.4013422
67296,2031-10-11,8438,216233,130.3875,130.3875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.912023005428146,3.6736222770300424,3.7137465480068634,3.740358426131591,-0.0026086121698148043,-0.002320916934160235,4.060443010546419,3.831487
67320,2031-10-11,8555,216233,127.5375,127.5375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6109179126442243,3.4868058374707687,3.466887174164688,3.451476555273101,0.002830748190235783,0.0009435827784674511,3.4011973816621555,3.3104234
67340,2031-10-11,8562,216233,131.1,131.1,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.912023005428146,3.8427768120476813,3.8412815885739806,3.841847042758867,0.00043209148623766657,0.00029290824827686845,3.871201010907891,3.7849495
67368,2031-10-11,8869,216233,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.406719247264253,4.132182723318916,4.147160348342069,4.1588913177476154,0.006946546206819758,-0.0022961334927521365,4.060443010546419,4.1076427
67415,2031-10-11,8911,216233,127.5375,127.5375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6888794541139363,3.187155758025975,3.199713470433944,3.2231525238388796,0.003181235994638987,0.0019099268064368359,3.1354942159291497,3.3097672
67391,2031-10-11,8991,216233,127.5375,127.5375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.828641396489095,3.471607062866892,3.5392488056629356,3.5759252291368306,-0.012442619187939557,-0.0016761935850027236,3.7612001156935624,3.8111513
67446,2031-10-11,9043,216233,131.8125,131.8125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.7612001156935624,3.355813288734156,3.3998168132334383,3.439708168055985,0.005686788362367947,-0.0023909264388602717,3.5263605246161616,3.5810697
67465,2031-10-11,9092,216233,131.8125,131.8125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.4849066497880004,3.0222866107817685,3.0750843627258053,3.1085457046156675,-0.010199593714166585,-0.0036316446980482757,3.332204510175204,3.2359345
67489,2031-10-11,9112,216233,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.382026634673881,4.105726922946283,4.140771077690459,4.170755829188746,-0.002372358537263782,-0.0004143395974468547,4.406719247264253,4.306259
67513,2031-10-11,9132,216233,130.3875,130.3875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4339872044851463,3.283299669075705,3.2822579049712255,3.2966208605348926,0.011047078167052585,-0.0009475515716198712,4.02535169073515,3.50671
67533,2031-10-11,9147,216233,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.174387269895637,3.466240443612814,3.5839826692028924,3.6603485117151098,-0.0072268817927274385,-0.005470237501898109,3.5263605246161616,3.9682763
67555,2031-10-11,9164,216233,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.9318256327243257,3.3506402926788352,3.4473637463109785,3.511372089587816,-0.004818605004364336,-0.00531435736870951,3.7376696182833684,3.7200172
67573,2031-10-11,9178,216233,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.6390573296152584,2.423200776852085,2.545737840356436,2.6138075453486787,-0.01451017256349243,-0.009528063895514695,2.6390573296152584,2.9188924
67593,2031-10-11,9190,216233,128.9625,128.9625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.3694478524670215,4.08813248774995,4.111247899040823,4.125150441200488,-0.0021424355510339015,-0.001072287156351246,4.430816798843313,4.291097
67617,2031-10-11,9221,216233,131.1,131.1,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.04305126783455,3.6863782591845,3.6484875305822513,3.6453198614672906,0.01508581453775911,0.002354334582401579,3.8501476017100584,3.7323337
67638,2031-10-11,9250,216233,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.219507705176107,4.27634788617797,4.210162342767388,4.1832185431910585,0.011587464197308052,0.003407575075937829,4.0943445622221,4.06351
67664,2031-10-11,9273,216233,128.25,128.25,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.007333185232471,3.6283171648293013,3.6554712746520304,3.6820456875489844,0.006767946020323052,-0.001749457942695801,3.713572066704308,3.7910852
67685,2031-10-11,9279,216233,128.25,128.25,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6888794541139363,3.548687740833431,3.526715670000889,3.521150801871623,0.0,0.004085224337339843,3.713572066704308,3.456899
67707,2031-10-11,9281,216233,128.25,128.25,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.174387269895637,3.8595413942054693,3.8899809675981025,3.9139681220525504,-0.006112947045013819,0.0008442672861455637,3.6109179126442243,3.9831772
67729,2031-10-11,9328,216233,130.3875,130.3875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.58351893845611,3.3974575569488668,3.4315013014231672,3.455238944339242,0.0,-0.0020735447980050363,3.7612001156935624,3.5582862
67753,2031-10-11,9371,216233,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8918202981106265,3.1688951969778336,3.238284013687842,3.286773158467394,-0.003054897438916687,-0.0025607127831285548,3.367295829986474,3.3685231
67789,2031-10-11,9430,216233,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.330733340286331,3.4032531078705874,3.5391349406995425,3.6281755380176115,-0.013071266896851381,-0.003697581797504585,3.5553480614894135,3.7737863
67848,2031-10-11,9432,216233,131.1,131.1,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.367295829986474,3.3082596644328133,3.315502008636779,3.3272346264392327,-0.0016324205647324824,0.0006130587465620333,3.7376696182833684,3.4411256
67871,2031-10-11,9436,216233,128.9625,128.9625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4011973816621555,3.6985519128947004,3.669819177091431,3.6527540922245416,0.002116438388273311,0.0005186767820550458,3.7376696182833684,3.6757264
67809,2031-10-11,9439,216233,128.9625,128.9625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6888794541139363,3.3921722846288653,3.3623723809745636,3.348126594681201,0.015202621849943903,0.0004485273795266814,3.258096538021482,3.3199522
67769,2031-10-11,9442,216233,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.713572066704308,3.422370095866861,3.462902104535582,3.499622019015085,0.006194728649194884,-0.003133245356177484,3.912023005428146,3.6002975
67889,2031-10-11,9456,216233,131.8125,131.8125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.332204510175204,3.413474684523973,3.383711846798705,3.376014939492664,0.017697384178631925,-0.0015505915515788779,3.1354942159291497,3.4225469
67910,2031-10-11,9479,216233,131.1,131.1,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.7612001156935624,3.4837388983882196,3.4922194915516336,3.4994094521717702,0.0029517344769419904,-0.0011692004590614128,3.044522437723423,3.4948165
67932,2031-10-11,9481,216233,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.343805421853684,4.1360659715507735,4.195031813801872,4.227765588582062,-0.0029571600801267736,-0.0034998303993939704,4.31748811353631,4.2115245
67955,2031-10-11,9490,216233,128.9625,128.9625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6888794541139363,3.432435212441572,3.463832561329708,3.4859010430406014,-0.005189860089942754,0.0,3.4011973816621555,3.4823613
67976,2031-10-11,9498,216233,128.9625,128.9625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.343805421853684,3.879581800803174,3.9070416108014534,3.923423872061842,-0.008173858487599097,0.0018747381576433224,3.784189633918261,3.9634163
67996,2031-10-11,9532,216233,131.8125,131.8125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.784189633918261,3.7192254951116235,3.7523171355617393,3.779146047780377,-0.0028917079951163217,-0.001749457942695801,3.6109179126442243,3.9325736
68018,2031-10-11,9578,216233,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.828641396489095,3.3747629563804837,3.3878437920235553,3.4091345090070506,0.002459058125954103,0.0018003563437257125,3.6635616461296463,3.4316773
68059,2031-10-11,9611,216233,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.343805421853684,3.8671606454566536,3.9547963165605458,4.012416370755076,-0.005497504363971842,-0.003511359513009798,3.784189633918261,4.0561833
68084,2031-10-11,9613,216233,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.51085950651685,4.037305761342324,4.131596032890046,4.189578157805972,-0.010080953447159233,-0.002775477181280137,4.248495242049359,4.2918863
68111,2031-10-11,9632,216233,131.1,131.1,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.784189633918261,3.62640607571843,3.6093192310011806,3.5938622443798263,0.004390803029357436,-0.0011055655426827325,3.6109179126442243,3.549608
68038,2031-10-11,9672,216233,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.9318256327243257,3.733195772348661,3.7317312466403694,3.7467268430510607,0.010539055539557071,-0.00028189498130639626,4.02535169073515,3.6530516
68130,2031-10-11,9680,216233,128.25,128.25,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.9444389791664403,2.966263057385631,2.99814685911823,3.023305724150373,0.0014389210278934353,-0.0032199377850300154,2.8903717578961645,2.9263644
68148,2031-10-11,9700,216233,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.772588722239781,2.9334836969817712,2.825139317288226,2.7664870264051147,0.035767191150056596,0.004836724435867941,1.6094379124341003,2.541441
68162,2031-10-11,9713,216233,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8918202981106265,3.3505298084149233,3.4525233453908815,3.51656727052136,-0.009717608449706478,-0.004107073055608522,3.367295829986474,3.6679003
68185,2031-10-11,9731,216233,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.1588830833596715,3.4986621653393706,3.5817747714370105,3.6294309940251024,-0.006220634075008241,-0.0036815271398334434,3.6109179126442243,3.6184113
68206,2031-10-11,9745,216233,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.219507705176107,3.6669799397110716,3.720211832847358,3.766881664373784,0.004390803029357436,-0.0025062400713639797,4.04305126783455,3.8244696
68228,2031-10-11,9770,216233,129.675,129.675,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.7376696182833684,3.159986519940963,3.2375484099923755,3.2899604772436106,-0.006641065522468285,-0.0029080701878306187,3.258096538021482,3.5195868
68249,2031-10-11,9789,216233,128.25,128.25,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6375861597263857,2.5097157927395664,2.584930065780984,2.644789769903417,0.006090864612058466,-0.00400174023700888,3.4011973816621555,2.8297064
68337,2031-10-11,9809,216233,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.7376696182833684,3.490569269947246,3.5239695277450407,3.544132296866433,-0.010711104494327163,0.0008593918997753608,3.258096538021482,3.6993349
68271,2031-10-11,9813,216233,128.9625,128.9625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.290459441148391,3.5899968540863747,3.643633938345257,3.68054113420094,-0.006267450722743489,-0.00021706815528673017,3.9318256327243257,3.7934813
68292,2031-10-11,9823,216233,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.948759890378168,4.52248438334655,4.52635692189137,4.536900430111258,0.0,0.0016236301622264775,4.574710978503383,4.538232
68319,2031-10-11,9837,216233,133.95,133.95,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.9318256327243257,3.418205845207207,3.4751847307014057,3.5221437675363902,-0.001493920923567547,-0.0015471334801099971,3.784189633918261,3.6394749
68359,2031-10-11,9845,216233,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.787491742782046,4.434518675560625,4.483737033722539,4.5171572938918,-0.0031591092803024906,-0.0017821294395630413,4.6443908991413725,4.5954704
68384,2031-10-11,9872,216233,133.2375,133.2375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.060443010546419,3.4990526499520684,3.567594969460743,3.610749556435292,0.0,-0.003955964640457757,3.58351893845611,3.7282887
68407,2031-10-11,9876,216233,129.675,129.675,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.9889840465642745,3.6099876944609037,3.610716417627785,3.6031128397914585,0.0018445119034065929,-0.0014581290621509145,3.4657359027997265,3.554701
68426,2031-10-11,9879,216233,128.25,128.25,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8501476017100584,3.499322651129036,3.5419554592036766,3.5743222656963796,0.0,-0.0018655097707088667,3.4011973816621555,3.618713
68445,2031-10-11,9880,216233,130.3875,130.3875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.382026634673881,3.6269094521807643,3.68760674245092,3.7203180402315414,-0.00817038242248795,-0.001498760843165064,3.970291913552122,3.8553023
68466,2031-10-11,9881,216233,132.525,132.525,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.189654742026425,3.858160182952955,3.8980349891985986,3.9337226540363734,-0.00042967790391859823,-0.0010306759436778331,4.290459441148391,4.0031605
68490,2031-10-11,9890,216233,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.219507705176107,3.7582225262636477,3.782103705021288,3.7942924271573766,0.0010174063179565448,-0.0020382605034844877,3.9512437185814275,3.8056185
68508,2031-10-11,9909,216233,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.356708826689592,3.596673706780069,3.7382736864113157,3.824006465860924,-0.014318812803639405,-0.005018683510695092,3.4965075614664802,3.897184
68527,2031-10-11,9954,216233,127.5375,127.5375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.871201010907891,3.317871088453826,3.321259556892708,3.3214212570721693,0.0027082717635542306,-0.00026721067985007336,3.295836866004329,3.4228802
68552,2031-10-11,9961,216233,134.6625,134.6625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.477336814478207,3.784630588678878,3.8763705287275876,3.94395516442331,-0.008581412358870598,-0.0014156063113073523,3.713572066704308,4.0702157
68577,2031-10-11,9984,216233,131.8125,131.8125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.07753744390572,3.345393005291844,3.3830312796623985,3.4068691017661195,-0.0030946382917710204,0.00029701412508903485,3.6375861597263857,3.4967825
67048,2031-10-11,8023,216418,105.45,119.7,0,1,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,5.247024072160486,5.56988472898972,5.544170595081626,5.533407704681223,0.0028600434512518163,0.00041621643957307256,5.552959584921617,5.5282273
67075,2031-10-11,8058,216418,105.45,105.45,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.672828834461906,4.25806417863949,4.314303465639428,4.3524614944117355,-0.0038520950846326987,-0.0013518515026542074,4.143134726391533,4.461411
67023,2031-10-11,8063,216418,69.1125,69.1125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.204692619390966,3.7279547381617357,3.742853633747001,3.7571063546546117,-0.004387726559490666,0.00244877021707661,4.189654742026425,3.9091911
66956,2031-10-11,8091,216418,104.7375,104.7375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.995732273553991,2.798509574223522,2.782005363552281,2.808718344816648,0.017532800873211248,0.0037936432712919158,3.713572066704308,3.209007
66997,2031-10-11,8094,216418,87.6375,87.6375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.795790545596741,4.186184000644035,4.30041558572593,4.372526716156159,-0.011300026587403554,-0.0024749009565764543,4.356708826689592,4.319595
66972,2031-10-11,8095,216418,106.1625,106.1625,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,5.123963979403259,5.166673835022148,5.122180216124352,5.105462229849433,0.013191862169104396,-0.00022115373612268584,4.852030263919617,5.110608
67123,2031-10-11,8121,216418,69.1125,69.1125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.332204510175204,4.000235679989986,3.9301072148058163,3.8847384347935208,0.0017076526734616248,0.003313451966603461,4.356708826689592,3.9764657
67145,2031-10-11,8218,216418,67.6875,67.6875,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.007333185232471,3.3865134909940737,3.546335036596778,3.625272427935621,-0.022862964912926307,-0.006558556674754207,4.189654742026425,3.9388478
67098,2031-10-11,8222,216418,105.45,105.45,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.919980925828125,5.101762315247203,5.101993165039106,5.1142858745241035,0.00789604501979191,-0.0012139846156600917,4.997212273764115,5.129093
67228,2031-10-11,8398,216418,87.6375,87.6375,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.477336814478207,4.534462798285986,4.543788482124479,4.557879982932916,-0.0017161718892305482,0.0011311830385634814,4.882801922586371,4.565163
67250,2031-10-11,8400,216418,101.8875,100.4625,0,1,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.9889840465642745,3.914651752913744,3.8718418765815685,3.872609813632705,0.022087473073815072,0.0018011617513382571,3.912023005428146,3.9797983
67269,2031-10-11,8422,216418,68.4,68.4,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8501476017100584,3.5556431138497926,3.636559696006649,3.6684090341055717,-0.017248791331950526,-0.003031044954943515,3.9512437185814275,3.9355102
67291,2031-10-11,8438,216418,87.6375,85.5,0,1,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,5.075173815233827,4.228757299618064,4.324640571325114,4.360055042853139,-0.019694137129594506,-0.0009591065796839504,4.564348191467836,4.536143
67315,2031-10-11,8555,216418,69.1125,69.1125,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.4849066497880004,3.224941745249914,3.2957423475265357,3.3078636287238625,-0.023661057304035043,-0.005411504747621152,3.332204510175204,3.631931
67335,2031-10-11,8562,216418,104.025,104.025,0,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.61512051684126,4.896015841186434,4.874676158237322,4.874503436917806,0.007999260557566692,-0.000390857307220718,4.867534450455582,4.841927
67362,2031-10-11,8869,216418,103.3125,103.3125,0,1,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,5.0106352940962555,4.602302816165055,4.6513175084717435,4.686139819686913,-0.0006904139894666388,-0.0017641875455663334,4.852030263919617,4.8864694
