record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,sin_week_of_year,cos_week_of_year,sin_month,cos_month,gap_since_lag_1_records,lag_4_weeks,target_changing_rate_per_week_1,target_changing_rate_per_week_2,Y_true,Y_pred
67996,2031-10-11,9532,216233,131.8125,131.8125,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.784189633918261,-0.0028917079951163217,-0.001749457942695801,3.6109179126442243,3.940122
68018,2031-10-11,9578,216233,132.525,132.525,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.828641396489095,0.002459058125954103,0.0018003563437257125,3.6635616461296463,3.5095453
68059,2031-10-11,9611,216233,134.6625,134.6625,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.343805421853684,-0.005497504363971842,-0.003511359513009798,3.784189633918261,4.0553794
68084,2031-10-11,9613,216233,133.95,133.95,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.51085950651685,-0.010080953447159233,-0.002775477181280137,4.248495242049359,4.304868
68111,2031-10-11,9632,216233,131.1,131.1,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.784189633918261,0.004390803029357436,-0.0011055655426827325,3.6109179126442243,3.646958
68038,2031-10-11,9672,216233,134.6625,134.6625,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.9318256327243257,0.010539055539557071,-0.00028189498130639626,4.02535169073515,3.741339
68130,2031-10-11,9680,216233,128.25,128.25,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.9444389791664403,0.0014389210278934353,-0.0032199377850300154,2.8903717578961645,3.0142174
68148,2031-10-11,9700,216233,134.6625,134.6625,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.772588722239781,0.035767191150056596,0.004836724435867941,1.6094379124341003,2.4713802
68162,2031-10-11,9713,216233,133.95,133.95,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8918202981106265,-0.009717608449706478,-0.004107073055608522,3.367295829986474,3.6993632
68185,2031-10-11,9731,216233,133.2375,133.2375,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.1588830833596715,-0.006220634075008241,-0.0036815271398334434,3.6109179126442243,3.6700332
68206,2031-10-11,9745,216233,133.95,133.95,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.219507705176107,0.004390803029357436,-0.0025062400713639797,4.04305126783455,3.9680746
68228,2031-10-11,9770,216233,129.675,129.675,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.7376696182833684,-0.006641065522468285,-0.0029080701878306187,3.258096538021482,3.5586345
68249,2031-10-11,9789,216233,128.25,128.25,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6375861597263857,0.006090864612058466,-0.00400174023700888,3.4011973816621555,3.0913365
68337,2031-10-11,9809,216233,132.525,132.525,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.7376696182833684,-0.010711104494327163,0.0008593918997753608,3.258096538021482,3.6960864
68271,2031-10-11,9813,216233,128.9625,128.9625,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.290459441148391,-0.006267450722743489,-0.00021706815528673017,3.9318256327243257,3.8817139
68292,2031-10-11,9823,216233,133.95,133.95,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.948759890378168,0.0,0.0016236301622264775,4.574710978503383,4.668903
68319,2031-10-11,9837,216233,133.95,133.95,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.9318256327243257,-0.001493920923567547,-0.0015471334801099971,3.784189633918261,3.7238886
68359,2031-10-11,9845,216233,133.2375,133.2375,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.787491742782046,-0.0031591092803024906,-0.0017821294395630413,4.6443908991413725,4.641243
68384,2031-10-11,9872,216233,133.2375,133.2375,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.060443010546419,0.0,-0.003955964640457757,3.58351893845611,3.6878493
68407,2031-10-11,9876,216233,129.675,129.675,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.9889840465642745,0.0018445119034065929,-0.0014581290621509145,3.4657359027997265,3.6341012
68426,2031-10-11,9879,216233,128.25,128.25,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8501476017100584,0.0,-0.0018655097707088667,3.4011973816621555,3.617931
68445,2031-10-11,9880,216233,130.3875,130.3875,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.382026634673881,-0.00817038242248795,-0.001498760843165064,3.970291913552122,3.9542396
68466,2031-10-11,9881,216233,132.525,132.525,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.189654742026425,-0.00042967790391859823,-0.0010306759436778331,4.290459441148391,4.048734
68490,2031-10-11,9890,216233,134.6625,134.6625,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.219507705176107,0.0010174063179565448,-0.0020382605034844877,3.9512437185814275,3.8368526
68508,2031-10-11,9909,216233,134.6625,134.6625,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.356708826689592,-0.014318812803639405,-0.005018683510695092,3.4965075614664802,4.068653
68527,2031-10-11,9954,216233,127.5375,127.5375,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.871201010907891,0.0027082717635542306,-0.00026721067985007336,3.295836866004329,3.4514751
68552,2031-10-11,9961,216233,134.6625,134.6625,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.477336814478207,-0.008581412358870598,-0.0014156063113073523,3.713572066704308,4.0720654
68577,2031-10-11,9984,216233,131.8125,131.8125,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.07753744390572,-0.0030946382917710204,0.00029701412508903485,3.6375861597263857,3.5427954
67048,2031-10-11,8023,216418,105.45,119.7,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,5.247024072160486,0.0028600434512518163,0.00041621643957307256,5.552959584921617,5.549422
67075,2031-10-11,8058,216418,105.45,105.45,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.672828834461906,-0.0038520950846326987,-0.0013518515026542074,4.143134726391533,4.588707
67023,2031-10-11,8063,216418,69.1125,69.1125,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.204692619390966,-0.004387726559490666,0.00244877021707661,4.189654742026425,4.0474305
66956,2031-10-11,8091,216418,104.7375,104.7375,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.995732273553991,0.017532800873211248,0.0037936432712919158,3.713572066704308,3.3426986
66997,2031-10-11,8094,216418,87.6375,87.6375,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.795790545596741,-0.011300026587403554,-0.0024749009565764543,4.356708826689592,4.285717
66972,2031-10-11,8095,216418,106.1625,106.1625,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,5.123963979403259,0.013191862169104396,-0.00022115373612268584,4.852030263919617,5.0831885
67123,2031-10-11,8121,216418,69.1125,69.1125,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.332204510175204,0.0017076526734616248,0.003313451966603461,4.356708826689592,4.1268716
67145,2031-10-11,8218,216418,67.6875,67.6875,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.007333185232471,-0.022862964912926307,-0.006558556674754207,4.189654742026425,3.812413
67098,2031-10-11,8222,216418,105.45,105.45,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.919980925828125,0.00789604501979191,-0.0012139846156600917,4.997212273764115,5.0818667
67228,2031-10-11,8398,216418,87.6375,87.6375,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.477336814478207,-0.0017161718892305482,0.0011311830385634814,4.882801922586371,4.574747
67250,2031-10-11,8400,216418,101.8875,100.4625,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.9889840465642745,0.022087473073815072,0.0018011617513382571,3.912023005428146,3.9885814
67269,2031-10-11,8422,216418,68.4,68.4,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.8501476017100584,-0.017248791331950526,-0.003031044954943515,3.9512437185814275,3.8802028
67291,2031-10-11,8438,216418,87.6375,85.5,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,5.075173815233827,-0.019694137129594506,-0.0009591065796839504,4.564348191467836,4.5241346
67315,2031-10-11,8555,216418,69.1125,69.1125,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.4849066497880004,-0.023661057304035043,-0.005411504747621152,3.332204510175204,3.5193603
67335,2031-10-11,8562,216418,104.025,104.025,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.61512051684126,0.007999260557566692,-0.000390857307220718,4.867534450455582,4.7761583
67362,2031-10-11,8869,216418,103.3125,103.3125,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,5.0106352940962555,-0.0006904139894666388,-0.0017641875455663334,4.852030263919617,4.9202876
67411,2031-10-11,8911,216418,69.1125,69.1125,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.9318256327243257,-0.013659529725600483,-0.0017299534520298062,4.143134726391533,3.8490255
67386,2031-10-11,8991,216418,69.1125,69.1125,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.382026634673881,-0.006370786662636319,-0.0016267980860451175,4.59511985013459,4.5607257
67441,2031-10-11,9043,216418,105.45,105.45,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.04305126783455,0.005306288377440826,-0.0015754499071547975,4.31748811353631,4.429163
67462,2031-10-11,9092,216418,69.825,69.825,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.060443010546419,0.0005691553326092486,0.0012899029566803629,4.406719247264253,4.2545056
67483,2031-10-11,9112,216418,104.7375,103.3125,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,5.313205979041787,-0.0020408698568354544,-0.000836749525385945,5.342334251964811,5.3951325
67528,2031-10-11,9147,216418,104.7375,104.7375,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.653960350157523,-0.0030220171842158406,-0.001854554843573513,4.6913478822291435,4.6180277
67551,2031-10-11,9164,216418,104.7375,104.7375,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.787491742782046,0.0011032691619861162,-0.0007425982476867421,4.8283137373023015,4.844722
67613,2031-10-11,9221,216418,85.5,85.5,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.4011973816621555,-0.029998408632101743,-0.006990654411086321,3.5263605246161616,3.3036048
67632,2031-10-11,9250,216418,104.025,99.0375,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,5.272999558563747,-0.000919315100542975,-0.0006901804325389988,5.135798437050262,5.2479453
67658,2031-10-11,9273,216418,66.2625,66.2625,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,5.0238805208462765,0.008976132523926884,0.0010242604151111678,5.834810737062605,5.9854717
67681,2031-10-11,9279,216418,69.1125,69.825,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.23410650459726,-0.01699229712544294,-0.0003684499991842082,4.23410650459726,4.343457
67703,2031-10-11,9281,216418,84.7875,84.7875,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.6635616461296463,-0.008581412358870598,-0.000842706698866253,3.828641396489095,3.6218638
67725,2031-10-11,9328,216418,86.2125,86.2125,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.430816798843313,-0.007295619277227392,-0.0028259818019153345,4.499809670330265,4.252694
67748,2031-10-11,9371,216418,105.45,106.1625,0,1,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.1588830833596715,-0.005100065947670735,-0.0010702182116202853,3.912023005428146,4.2759137
67822,2031-10-11,9425,216418,66.2625,66.2625,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.5553480614894135,0.0,-0.0012795275377750367,4.30406509320417,3.8264918
67784,2031-10-11,9430,216418,105.45,105.45,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.007333185232471,0.008547769572590047,-0.0025687849505249562,4.543294782270004,4.318907
67842,2031-10-11,9432,216418,67.6875,67.6875,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,3.5263605246161616,-0.007951330399006647,0.0005895742832885635,3.970291913552122,3.895617
67866,2031-10-11,9436,216418,87.6375,87.6375,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.772588722239781,-0.02167937162567025,0.0,3.1780538303479458,3.0762362
67806,2031-10-11,9439,216418,69.1125,69.1125,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,2.5649493574615367,-0.0037423117582767586,0.0057035648394594555,2.0794415416798357,3.0576873
67766,2031-10-11,9442,216418,104.7375,104.7375,0,0,4,0,0,0,0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,13.0,4.276666119016055,-0.0026131355761355697,-0.0022770911241944045,4.31748811353631,4.2990074
