record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,Y_true,Y_pred
68018,2031-10-11,9578,216233,132.525,132.525,0,0,3.6635616461296463,3.3668172
68038,2031-10-11,9672,216233,134.6625,134.6625,0,0,4.02535169073515,3.6248934
68059,2031-10-11,9611,216233,134.6625,134.6625,0,0,3.784189633918261,3.870611
68084,2031-10-11,9613,216233,133.95,133.95,0,0,4.248495242049359,4.2300744
68111,2031-10-11,9632,216233,131.1,131.1,0,0,3.6109179126442243,3.4102864
68130,2031-10-11,9680,216233,128.25,128.25,0,0,2.8903717578961645,2.9367461
68148,2031-10-11,9700,216233,134.6625,134.6625,0,0,1.6094379124341003,2.2865996
68162,2031-10-11,9713,216233,133.95,133.95,0,0,3.367295829986474,3.5844793
68185,2031-10-11,9731,216233,133.2375,133.2375,0,0,3.6109179126442243,3.5047445
68206,2031-10-11,9745,216233,133.95,133.95,0,0,4.04305126783455,3.836765
68228,2031-10-11,9770,216233,129.675,129.675,0,0,3.258096538021482,3.4132788
68249,2031-10-11,9789,216233,128.25,128.25,0,0,3.4011973816621555,2.679613
68271,2031-10-11,9813,216233,128.9625,128.9625,0,0,3.9318256327243257,3.6865964
68292,2031-10-11,9823,216233,133.95,133.95,0,0,4.574710978503383,4.5069323
68319,2031-10-11,9837,216233,133.95,133.95,0,0,3.784189633918261,3.6508892
68337,2031-10-11,9809,216233,132.525,132.525,0,0,3.258096538021482,3.663498
68359,2031-10-11,9845,216233,133.2375,133.2375,0,0,4.6443908991413725,4.4372916
68384,2031-10-11,9872,216233,133.2375,133.2375,0,0,3.58351893845611,3.5008245
68407,2031-10-11,9876,216233,129.675,129.675,0,0,3.4657359027997265,3.436961
68426,2031-10-11,9879,216233,128.25,128.25,0,0,3.4011973816621555,3.4438477
68445,2031-10-11,9880,216233,130.3875,130.3875,0,0,3.970291913552122,3.7724857
68466,2031-10-11,9881,216233,132.525,132.525,0,0,4.290459441148391,3.9054768
68490,2031-10-11,9890,216233,134.6625,134.6625,0,0,3.9512437185814275,3.5598593
68508,2031-10-11,9909,216233,134.6625,134.6625,0,0,3.4965075614664802,3.862568
68527,2031-10-11,9954,216233,127.5375,127.5375,0,0,3.295836866004329,3.3280723
68552,2031-10-11,9961,216233,134.6625,134.6625,0,0,3.713572066704308,3.8968794
68577,2031-10-11,9984,216233,131.8125,131.8125,0,0,3.6375861597263857,3.3989112
66956,2031-10-11,8091,216418,104.7375,104.7375,0,0,3.713572066704308,3.2979796
66972,2031-10-11,8095,216418,106.1625,106.1625,0,0,4.852030263919617,5.0830445
66997,2031-10-11,8094,216418,87.6375,87.6375,0,0,4.356708826689592,4.271228
67023,2031-10-11,8063,216418,69.1125,69.1125,0,0,4.189654742026425,3.9100747
67048,2031-10-11,8023,216418,105.45,119.7,0,1,5.552959584921617,5.532794
67075,2031-10-11,8058,216418,105.45,105.45,0,0,4.143134726391533,4.5317597
67098,2031-10-11,8222,216418,105.45,105.45,0,0,4.997212273764115,5.0670753
67123,2031-10-11,8121,216418,69.1125,69.1125,0,0,4.356708826689592,4.0362263
67145,2031-10-11,8218,216418,67.6875,67.6875,0,0,4.189654742026425,3.5830905
67228,2031-10-11,8398,216418,87.6375,87.6375,0,0,4.882801922586371,4.5357165
67250,2031-10-11,8400,216418,101.8875,100.4625,0,1,3.912023005428146,3.9148915
67269,2031-10-11,8422,216418,68.4,68.4,0,0,3.9512437185814275,3.6880972
67291,2031-10-11,8438,216418,87.6375,85.5,0,1,4.564348191467836,4.5703487
67315,2031-10-11,8555,216418,69.1125,69.1125,0,0,3.332204510175204,3.40386
67335,2031-10-11,8562,216418,104.025,104.025,0,0,4.867534450455582,4.821745
67362,2031-10-11,8869,216418,103.3125,103.3125,0,1,4.852030263919617,4.8030267
67386,2031-10-11,8991,216418,69.1125,69.1125,0,0,4.59511985013459,4.3980165
67411,2031-10-11,8911,216418,69.1125,69.1125,0,0,4.143134726391533,3.781792
67441,2031-10-11,9043,216418,105.45,105.45,0,0,4.31748811353631,4.427426
67462,2031-10-11,9092,216418,69.825,69.825,0,0,4.406719247264253,4.1819153
67483,2031-10-11,9112,216418,104.7375,103.3125,0,1,5.342334251964811,5.383181
67528,2031-10-11,9147,216418,104.7375,104.7375,0,0,4.6913478822291435,4.573534
67551,2031-10-11,9164,216418,104.7375,104.7375,0,1,4.8283137373023015,4.8292894
67613,2031-10-11,9221,216418,85.5,85.5,0,0,3.5263605246161616,3.311963
67632,2031-10-11,9250,216418,104.025,99.0375,0,1,5.135798437050262,5.235182
67658,2031-10-11,9273,216418,66.2625,66.2625,0,1,5.834810737062605,5.742101
67681,2031-10-11,9279,216418,69.1125,69.825,0,1,4.23410650459726,4.600088
67703,2031-10-11,9281,216418,84.7875,84.7875,0,0,3.828641396489095,3.5570545
67725,2031-10-11,9328,216418,86.2125,86.2125,0,0,4.499809670330265,4.1832547
67748,2031-10-11,9371,216418,105.45,106.1625,0,1,3.912023005428146,4.2204328
67766,2031-10-11,9442,216418,104.7375,104.7375,0,0,4.31748811353631,4.224128
67784,2031-10-11,9430,216418,105.45,105.45,0,0,4.543294782270004,4.258391
67806,2031-10-11,9439,216418,69.1125,69.1125,0,0,2.0794415416798357,2.9919496
67822,2031-10-11,9425,216418,66.2625,66.2625,0,0,4.30406509320417,3.8735833
67842,2031-10-11,9432,216418,67.6875,67.6875,0,0,3.970291913552122,3.804584
67866,2031-10-11,9436,216418,87.6375,87.6375,0,0,3.1780538303479458,3.0528307
67885,2031-10-11,9456,216418,69.825,69.825,0,0,3.784189633918261,3.7677853
67905,2031-10-11,9479,216418,88.35,88.35,0,0,3.9889840465642745,4.1707916
67927,2031-10-11,9481,216418,104.025,103.3125,0,1,4.795790545596741,4.97494
67950,2031-10-11,9490,216418,86.925,86.925,0,0,4.382026634673881,3.7869058
67971,2031-10-11,9498,216418,84.7875,84.7875,0,0,3.295836866004329,2.9335728
67991,2031-10-11,9532,216418,86.925,86.925,0,0,3.8501476017100584,3.8535402
68013,2031-10-11,9578,216418,104.7375,104.7375,0,1,3.9889840465642745,4.23587
68033,2031-10-11,9672,216418,105.45,105.45,0,0,4.5217885770490405,4.2800493
68053,2031-10-11,9611,216418,104.7375,104.7375,0,0,5.262690188904886,5.2918057
68078,2031-10-11,9613,216418,104.025,104.025,0,1,5.308267697401205,5.486032
68106,2031-10-11,9632,216418,66.975,66.975,0,0,3.4965075614664802,3.4767268
68126,2031-10-11,9680,216418,69.825,69.825,0,0,3.4339872044851463,3.5893865
68145,2031-10-11,9700,216418,106.875,106.875,0,0,1.6094379124341003,2.196888
68158,2031-10-11,9713,216418,103.3125,112.575,0,1,4.990432586778736,4.902548
68180,2031-10-11,9731,216418,106.1625,106.1625,0,0,3.7376696182833684,4.2339354
68201,2031-10-11,9745,216418,104.7375,99.0375,0,1,5.043425116919247,5.0262403
68223,2031-10-11,9770,216418,68.4,68.4,0,0,3.58351893845611,3.6209588
68245,2031-10-11,9789,216418,88.35,88.35,0,0,3.713572066704308,3.586875
68265,2031-10-11,9813,216418,86.2125,86.2125,0,0,3.295836866004329,3.1452649
68286,2031-10-11,9823,216418,105.45,105.45,0,0,5.214935757608986,5.0624304
68314,2031-10-11,9837,216418,106.1625,106.1625,0,0,3.970291913552122,4.063719
68333,2031-10-11,9809,216418,104.7375,104.025,0,1,4.532599493153256,4.657763
68353,2031-10-11,9845,216418,104.025,104.025,0,0,5.198497031265826,5.2844205
68380,2031-10-11,9872,216418,69.1125,69.1125,0,0,4.68213122712422,4.5645337
68403,2031-10-11,9876,216418,68.4,68.4,0,0,3.828641396489095,3.627828
68422,2031-10-11,9879,216418,86.925,86.925,0,1,3.5553480614894135,3.6211336
68440,2031-10-11,9880,216418,85.5,85.5,0,0,3.9318256327243257,4.0526395
68462,2031-10-11,9881,216418,104.7375,104.7375,0,0,5.159055299214529,4.83461
68486,2031-10-11,9890,216418,105.45,106.875,0,1,4.248495242049359,4.4141126
68504,2031-10-11,9909,216418,106.875,106.875,0,0,3.9318256327243257,3.6582727
68546,2031-10-11,9961,216418,106.875,106.875,0,0,4.564348191467836,4.7914376
68572,2031-10-11,9984,216418,85.5,85.5,0,0,2.5649493574615367,2.5151396
66957,2031-10-11,8091,216419,106.875,106.875,0,0,3.258096538021482,3.2190804
66973,2031-10-11,8095,216419,106.1625,106.1625,0,0,4.174387269895637,4.532323
66998,2031-10-11,8094,216419,86.925,86.925,0,0,4.276666119016055,4.4027224
67024,2031-10-11,8063,216419,69.1125,69.1125,0,0,3.970291913552122,3.7924945
67049,2031-10-11,8023,216419,104.7375,119.7,0,1,5.493061443340548,5.5354905
67076,2031-10-11,8058,216419,106.875,106.875,0,0,3.8501476017100584,4.3410673
67099,2031-10-11,8222,216419,102.6,102.6,0,0,4.553876891600541,4.555451
67146,2031-10-11,8218,216419,69.1125,69.1125,0,0,4.007333185232471,3.7121284
67167,2031-10-11,8317,216419,69.1125,69.1125,0,0,4.174387269895637,4.089382
67229,2031-10-11,8398,216419,86.2125,86.2125,0,0,4.290459441148391,4.2728767
67251,2031-10-11,8400,216419,104.025,104.025,0,0,3.912023005428146,3.972227
67270,2031-10-11,8422,216419,69.825,69.825,0,0,4.0943445622221,3.5767643
67292,2031-10-11,8438,216419,86.925,86.925,0,1,4.204692619390966,4.4386277
67316,2031-10-11,8555,216419,69.825,69.825,0,0,3.258096538021482,3.3675117
67336,2031-10-11,8562,216419,104.7375,104.7375,0,0,4.343805421853684,4.4523005
67363,2031-10-11,8869,216419,104.7375,104.7375,0,0,4.709530201312334,4.4913883
67387,2031-10-11,8991,216419,69.1125,69.1125,0,0,4.143134726391533,4.5038843
67412,2031-10-11,8911,216419,69.1125,69.1125,0,0,3.7612001156935624,3.5984118
67429,2031-10-11,9001,216419,106.875,106.875,0,0,1.9459101490553132,2.1025803
67442,2031-10-11,9043,216419,104.7375,104.7375,0,0,4.219507705176107,3.9537258
67463,2031-10-11,9092,216419,69.825,69.825,0,0,3.9512437185814275,3.8451636
67484,2031-10-11,9112,216419,104.7375,119.7,0,0,5.1647859739235145,4.9395127
67511,2031-10-11,9132,216419,69.825,69.825,0,0,3.5553480614894135,2.5649076
67529,2031-10-11,9147,216419,106.1625,106.1625,0,0,4.23410650459726,4.3612485
67552,2031-10-11,9164,216419,104.025,104.025,0,1,4.804021044733257,4.6251245
67588,2031-10-11,9190,216419,88.35,88.35,0,0,4.248495242049359,3.8567715
67633,2031-10-11,9250,216419,104.025,99.0375,0,1,4.948759890378168,4.9046936
67659,2031-10-11,9273,216419,69.1125,69.1125,0,0,4.110873864173311,3.7735324
67682,2031-10-11,9279,216419,69.1125,69.1125,0,1,4.2626798770413155,4.4506917
67704,2031-10-11,9281,216419,88.35,88.35,0,0,3.784189633918261,3.697727
67726,2031-10-11,9328,216419,86.925,86.925,0,0,4.465908118654584,4.0160894
67749,2031-10-11,9371,216419,105.45,111.8625,0,1,4.04305126783455,4.02775
67767,2031-10-11,9442,216419,103.3125,103.3125,0,0,3.6888794541139363,3.6352553
67785,2031-10-11,9430,216419,104.7375,104.7375,0,0,3.970291913552122,3.8685336
67807,2031-10-11,9439,216419,69.825,69.825,0,0,3.2188758248682006,2.97326
67823,2031-10-11,9425,216419,69.825,69.825,0,0,3.8066624897703196,3.699433
67843,2031-10-11,9432,216419,68.4,68.4,0,0,4.204692619390966,3.828765
67886,2031-10-11,9456,216419,67.6875,67.6875,0,0,3.332204510175204,3.5999222
67906,2031-10-11,9479,216419,85.5,85.5,0,0,4.382026634673881,4.0314026
67928,2031-10-11,9481,216419,103.3125,88.35,0,1,4.820281565605037,4.935313
67951,2031-10-11,9490,216419,86.925,86.925,0,0,3.7612001156935624,3.6576576
67972,2031-10-11,9498,216419,86.2125,86.2125,0,0,3.332204510175204,3.0340087
67992,2031-10-11,9532,216419,85.5,85.5,0,0,4.02535169073515,3.9111607
68014,2031-10-11,9578,216419,104.025,104.025,0,0,3.58351893845611,3.9376876
68034,2031-10-11,9672,216419,106.875,106.875,0,0,3.8918202981106265,4.002387
68054,2031-10-11,9611,216419,104.025,104.025,0,0,4.867534450455582,4.8236794
68079,2031-10-11,9613,216419,105.45,106.1625,0,1,5.293304824724492,5.2156405
68107,2031-10-11,9632,216419,69.1125,69.1125,0,0,3.4011973816621555,3.4045222
68127,2031-10-11,9680,216419,69.825,69.825,0,0,3.6888794541139363,3.6343462
68159,2031-10-11,9713,216419,103.3125,110.4375,0,1,4.882801922586371,4.8733063
68181,2031-10-11,9731,216419,104.7375,104.7375,0,0,3.828641396489095,3.525671
68202,2031-10-11,9745,216419,104.7375,98.325,0,1,4.90527477843843,4.8312488
68246,2031-10-11,9789,216419,89.0625,89.0625,0,0,3.4965075614664802,3.5669134
68266,2031-10-11,9813,216419,86.925,86.925,0,0,2.70805020110221,2.9431686
68287,2031-10-11,9823,216419,106.1625,106.1625,0,0,4.532599493153256,4.512107
68315,2031-10-11,9837,216419,106.1625,106.1625,0,0,3.4965075614664802,3.7615554
68334,2031-10-11,9809,216419,103.3125,101.8875,0,1,4.23410650459726,4.3364673
68354,2031-10-11,9845,216419,104.025,104.025,0,0,4.948759890378168,4.92904
68381,2031-10-11,9872,216419,67.6875,67.6875,0,0,4.0943445622221,4.26582
68423,2031-10-11,9879,216419,86.925,86.2125,0,1,4.248495242049359,3.9887707
68441,2031-10-11,9880,216419,85.5,85.5,0,0,4.430816798843313,4.129685
68463,2031-10-11,9881,216419,103.3125,103.3125,0,0,4.882801922586371,4.4696655
68487,2031-10-11,9890,216419,104.025,106.875,0,1,3.8501476017100584,4.1959867
68505,2031-10-11,9909,216419,106.1625,106.1625,0,0,3.6109179126442243,3.497952
68524,2031-10-11,9954,216419,68.4,68.4,0,0,4.204692619390966,4.00789
68547,2031-10-11,9961,216419,104.025,104.025,0,1,4.465908118654584,4.562898
68573,2031-10-11,9984,216419,89.0625,89.0625,0,0,4.060443010546419,3.6083195
66958,2031-10-11,8091,216425,134.6625,134.6625,0,0,2.70805020110221,2.9130247
66977,2031-10-11,8095,216425,132.525,132.525,0,0,4.04305126783455,4.2077656
67002,2031-10-11,8094,216425,132.525,132.525,0,0,3.5263605246161616,3.260723
67053,2031-10-11,8023,216425,133.95,133.95,0,0,4.442651256490317,4.319289
67078,2031-10-11,8058,216425,134.6625,134.6625,0,0,3.295836866004329,3.3114746
67103,2031-10-11,8222,216425,134.6625,134.6625,0,0,4.343805421853684,4.050222
67127,2031-10-11,8121,216425,131.8125,131.8125,0,0,2.772588722239781,2.8525286
67148,2031-10-11,8218,216425,125.4,125.4,0,0,2.70805020110221,2.1025898
67171,2031-10-11,8317,216425,133.95,133.95,0,0,3.044522437723423,2.9762938
67195,2031-10-11,8319,216425,126.825,126.825,0,0,2.4849066497880004,2.5307317
67213,2031-10-11,8392,216425,133.2375,133.2375,0,0,2.4849066497880004,2.607515
67232,2031-10-11,8398,216425,134.6625,134.6625,0,0,3.332204510175204,3.4580922
67254,2031-10-11,8400,216425,133.2375,133.2375,0,0,2.70805020110221,3.3240652
67295,2031-10-11,8438,216425,131.1,131.1,0,0,3.58351893845611,3.0572445
67339,2031-10-11,8562,216425,133.2375,133.2375,0,0,3.828641396489095,3.6493268
67367,2031-10-11,8869,216425,134.6625,134.6625,0,0,4.1588830833596715,3.7242482
67390,2031-10-11,8991,216425,132.525,132.525,0,0,3.5553480614894135,3.1053007
67414,2031-10-11,8911,216425,134.6625,134.6625,0,0,2.0794415416798357,2.1106853
67445,2031-10-11,9043,216425,133.95,133.95,0,0,3.1354942159291497,3.2448661
67464,2031-10-11,9092,216425,133.2375,133.2375,0,0,2.4849066497880004,2.5054622
67488,2031-10-11,9112,216425,133.95,133.95,0,0,3.713572066704308,3.948676
67512,2031-10-11,9132,216425,132.525,132.525,0,0,2.833213344056216,2.4833488
67532,2031-10-11,9147,216425,133.95,133.95,0,0,3.7376696182833684,3.8891137
67554,2031-10-11,9164,216425,132.525,132.525,0,0,3.4339872044851463,3.4016392
67592,2031-10-11,9190,216425,133.2375,133.2375,0,0,3.5553480614894135,3.2078488
67616,2031-10-11,9221,216425,128.25,128.25,0,0,3.091042453358316,2.8226767
67637,2031-10-11,9250,216425,133.95,133.95,0,0,3.8501476017100584,3.945363
67663,2031-10-11,9273,216425,128.25,128.25,0,0,2.4849066497880004,2.4358933
67684,2031-10-11,9279,216425,134.6625,134.6625,0,0,2.5649493574615367,2.717853
67706,2031-10-11,9281,216425,128.9625,128.9625,0,0,3.332204510175204,2.8456554
67728,2031-10-11,9328,216425,134.6625,134.6625,0,0,3.1354942159291497,2.5080352
67752,2031-10-11,9371,216425,133.2375,133.2375,0,0,3.4339872044851463,3.1818852
67768,2031-10-11,9442,216425,132.525,132.525,0,0,3.367295829986474,3.2073548
67788,2031-10-11,9430,216425,134.6625,134.6625,0,0,3.044522437723423,3.1465378
67808,2031-10-11,9439,216425,128.25,128.25,0,0,1.9459101490553132,2.4685047
67824,2031-10-11,9425,216425,128.9625,128.9625,0,0,2.6390573296152584,2.1922657
67847,2031-10-11,9432,216425,131.1,131.1,0,0,3.332204510175204,2.7807424
67888,2031-10-11,9456,216425,131.1,131.1,0,0,3.1354942159291497,2.36351
67909,2031-10-11,9479,216425,131.1,131.1,0,0,3.091042453358316,2.8060868
67931,2031-10-11,9481,216425,131.1,131.1,0,0,4.04305126783455,4.0056515
67954,2031-10-11,9490,216425,134.6625,134.6625,0,0,2.0794415416798357,2.2548895
67975,2031-10-11,9498,216425,131.1,131.1,0,0,3.4011973816621555,3.1847453
67995,2031-10-11,9532,216425,131.1,131.1,0,0,3.6375861597263857,3.1460092
68017,2031-10-11,9578,216425,133.2375,133.2375,0,0,2.833213344056216,3.0127056
68037,2031-10-11,9672,216425,134.6625,134.6625,0,0,3.6109179126442243,3.3215091
68058,2031-10-11,9611,216425,133.95,133.95,0,0,3.828641396489095,3.9091337
68083,2031-10-11,9613,216425,134.6625,134.6625,0,0,4.04305126783455,3.9898815
68110,2031-10-11,9632,216425,132.525,132.525,0,0,2.833213344056216,2.606862
68129,2031-10-11,9680,216425,132.525,132.525,0,0,3.1354942159291497,2.5112963
68161,2031-10-11,9713,216425,133.2375,133.2375,0,0,3.8066624897703196,3.4105055
68184,2031-10-11,9731,216425,134.6625,134.6625,0,0,3.1354942159291497,3.2486653
68205,2031-10-11,9745,216425,133.95,133.95,0,0,3.7612001156935624,3.5090053
68270,2031-10-11,9813,216425,129.675,129.675,0,0,3.044522437723423,2.9601102
68291,2031-10-11,9823,216425,134.6625,134.6625,0,0,4.07753744390572,3.861599
68318,2031-10-11,9837,216425,133.95,133.95,0,0,3.4965075614664802,3.5346766
68336,2031-10-11,9809,216425,132.525,132.525,0,0,3.5263605246161616,3.442675
68358,2031-10-11,9845,216425,132.525,132.525,0,0,4.30406509320417,4.326178
68383,2031-10-11,9872,216425,133.95,133.95,0,0,3.044522437723423,2.9865382
68425,2031-10-11,9879,216425,129.675,129.675,0,0,2.5649493574615367,2.910163
68444,2031-10-11,9880,216425,130.3875,130.3875,0,0,3.6109179126442243,3.1312342
68465,2031-10-11,9881,216425,133.95,133.95,0,0,3.784189633918261,3.689043
68489,2031-10-11,9890,216425,134.6625,134.6625,0,0,3.871201010907891,3.513754
68507,2031-10-11,9909,216425,134.6625,134.6625,0,0,2.302585092994046,3.2551732
68526,2031-10-11,9954,216425,133.2375,133.2375,0,0,2.4849066497880004,2.5755847
68551,2031-10-11,9961,216425,133.95,133.95,0,0,3.4965075614664802,3.8851976
68576,2031-10-11,9984,216425,126.825,126.825,0,0,2.9444389791664403,2.797474
67005,2031-10-11,8094,217217,230.85,230.85,0,0,3.258096538021482,3.2490664
67029,2031-10-11,8063,217217,230.85,230.85,0,0,2.70805020110221,2.8526385
67130,2031-10-11,8121,217217,234.4125,234.4125,0,0,2.3978952727983707,3.0437584
67151,2031-10-11,8218,217217,230.1375,230.1375,0,0,3.1780538303479458,2.5098538
67174,2031-10-11,8317,217217,233.7,234.4125,0,1,3.871201010907891,3.2135527
67298,2031-10-11,8438,217217,232.275,232.275,0,0,2.5649493574615367,2.9559598
67370,2031-10-11,8869,217217,329.175,329.175,0,0,2.772588722239781,2.7254221
67393,2031-10-11,8991,217217,235.125,235.125,0,0,2.5649493574615367,2.9565203
67417,2031-10-11,8911,217217,232.275,232.275,0,0,3.258096538021482,3.1952927
67515,2031-10-11,9132,217217,232.9875,232.9875,0,0,2.0794415416798357,2.7121425
67595,2031-10-11,9190,217217,237.975,237.975,0,0,3.1780538303479458,2.6349974
67666,2031-10-11,9273,217217,225.8625,225.8625,0,0,3.2188758248682006,2.649774
67687,2031-10-11,9279,217217,232.9875,284.2875,0,1,3.970291913552122,3.9295273
67731,2031-10-11,9328,217217,237.975,237.975,0,0,2.0794415416798357,2.2403536
67850,2031-10-11,9432,217217,230.1375,230.1375,0,0,3.4965075614664802,2.6512997
67873,2031-10-11,9436,217217,230.85,230.85,0,0,2.3978952727983707,2.8786132
67891,2031-10-11,9456,217217,235.125,235.125,0,0,2.5649493574615367,2.763958
67912,2031-10-11,9479,217217,228.0,228.0,0,0,2.772588722239781,2.5830321
67998,2031-10-11,9532,217217,235.125,235.125,0,0,3.6635616461296463,3.3519366
68273,2031-10-11,9813,217217,225.8625,225.8625,0,0,3.295836866004329,2.9620597
68321,2031-10-11,9837,217217,346.275,346.275,0,0,2.995732273553991,2.8898354
68361,2031-10-11,9845,217217,348.4125,348.4125,0,0,2.1972245773362196,2.321811
68386,2031-10-11,9872,217217,233.7,233.7,0,0,3.4339872044851463,2.9861112
68409,2031-10-11,9876,217217,237.2625,237.2625,0,0,2.0794415416798357,2.480793
68447,2031-10-11,9880,217217,235.8375,235.8375,0,0,3.713572066704308,3.4073591
68529,2031-10-11,9954,217217,237.975,237.975,0,0,1.6094379124341003,1.8678695
66960,2031-10-11,8091,217390,170.2875,170.2875,0,0,2.833213344056216,2.9427817
66979,2031-10-11,8095,217390,169.575,169.575,0,0,4.6443908991413725,4.710822
67004,2031-10-11,8094,217390,164.5875,164.5875,0,0,4.07753744390572,3.6787527
67028,2031-10-11,8063,217390,166.0125,166.0125,0,0,3.4657359027997265,3.2920585
67055,2031-10-11,8023,217390,168.8625,168.8625,0,0,4.812184355372417,5.2988777
67080,2031-10-11,8058,217390,169.575,169.575,0,0,4.290459441148391,4.1706996
67105,2031-10-11,8222,217390,169.575,169.575,0,0,4.812184355372417,4.717228
67129,2031-10-11,8121,217390,165.3,165.3,0,0,3.332204510175204,3.2147028
67150,2031-10-11,8218,217390,161.025,161.025,0,0,3.091042453358316,2.9309306
67173,2031-10-11,8317,217390,163.875,163.875,0,0,3.6888794541139363,3.7731724
67197,2031-10-11,8319,217390,166.0125,166.0125,0,0,2.8903717578961645,3.015368
67215,2031-10-11,8392,217390,161.7375,161.7375,0,0,2.8903717578961645,2.858693
67234,2031-10-11,8398,217390,169.575,169.575,0,0,4.204692619390966,4.3716435
67256,2031-10-11,8400,217390,170.2875,170.2875,0,0,3.1780538303479458,3.2880628
67274,2031-10-11,8422,217390,162.45,162.45,0,0,3.1780538303479458,3.1227467
67297,2031-10-11,8438,217390,166.0125,166.0125,0,0,3.58351893845611,3.7096553
67321,2031-10-11,8555,217390,167.4375,167.4375,0,0,2.995732273553991,2.9499521
67341,2031-10-11,8562,217390,163.875,163.875,0,0,4.653960350157523,4.459007
67369,2031-10-11,8869,217390,169.575,169.575,0,0,4.584967478670572,4.6029406
67392,2031-10-11,8991,217390,161.025,161.025,0,0,3.4339872044851463,3.6992576
67416,2031-10-11,8911,217390,162.45,162.45,0,0,2.772588722239781,3.0071344
