record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,is_discount_sku,discount_ratio,week_of_year,sin_week_of_year,cos_week_of_year,Y_true,Y_pred
144928,2025-09-12,9532,216233,114.7125,129.675,0,0,1,0.8846153846153846,37,-0.970941817426052,-0.23931566428755774,3.9889840465642745,4.1973176
144950,2025-09-12,9578,216233,118.9875,133.2375,0,0,1,0.8930481283422459,37,-0.970941817426052,-0.23931566428755774,3.9318256327243257,3.5149653
144970,2025-09-12,9672,216233,118.275,118.275,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.189654742026425,4.0753274
144991,2025-09-12,9611,216233,117.5625,132.525,0,0,1,0.8870967741935484,37,-0.970941817426052,-0.23931566428755774,4.290459441148391,4.294554
145016,2025-09-12,9613,216233,118.275,133.95,0,0,1,0.8829787234042554,37,-0.970941817426052,-0.23931566428755774,4.330733340286331,4.5283136
145043,2025-09-12,9632,216233,114.7125,114.7125,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.8918202981106265,3.845908
145062,2025-09-12,9680,216233,115.425,129.675,0,0,1,0.8901098901098901,37,-0.970941817426052,-0.23931566428755774,3.332204510175204,3.268797
145080,2025-09-12,9700,216233,118.9875,118.9875,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,1.791759469228055,2.7646475
145094,2025-09-12,9713,216233,118.9875,118.9875,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.332204510175204,3.8219655
145117,2025-09-12,9731,216233,116.1375,134.6625,0,0,1,0.8624338624338624,37,-0.970941817426052,-0.23931566428755774,3.4339872044851463,3.7721827
145138,2025-09-12,9745,216233,120.4125,133.95,0,0,1,0.898936170212766,37,-0.970941817426052,-0.23931566428755774,3.8918202981106265,4.118018
145160,2025-09-12,9770,216233,116.1375,116.1375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.4011973816621555,3.693285
145181,2025-09-12,9789,216233,118.9875,118.9875,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,2.0794415416798357,2.9217227
145203,2025-09-12,9813,216233,114.0,128.9625,0,0,1,0.8839779005524862,37,-0.970941817426052,-0.23931566428755774,4.060443010546419,4.0176325
145224,2025-09-12,9823,216233,118.275,118.275,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.59511985013459,4.7596684
145251,2025-09-12,9837,216233,118.9875,118.9875,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.9889840465642745,3.9143646
145269,2025-09-12,9809,216233,118.275,133.95,0,0,1,0.8829787234042554,37,-0.970941817426052,-0.23931566428755774,3.713572066704308,3.9239671
145291,2025-09-12,9845,216233,115.425,115.425,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.787491742782046,4.8308125
145316,2025-09-12,9872,216233,116.85,129.675,0,0,1,0.901098901098901,37,-0.970941817426052,-0.23931566428755774,3.4657359027997265,3.8408444
145339,2025-09-12,9876,216233,115.425,128.9625,0,0,1,0.8950276243093922,37,-0.970941817426052,-0.23931566428755774,3.8066624897703196,3.7265687
145358,2025-09-12,9879,216233,116.1375,116.1375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.713572066704308,3.7506905
145377,2025-09-12,9880,216233,113.2875,131.8125,0,0,1,0.8594594594594595,37,-0.970941817426052,-0.23931566428755774,3.8501476017100584,4.047108
145398,2025-09-12,9881,216233,116.1375,116.1375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.8918202981106265,4.22474
145422,2025-09-12,9890,216233,117.5625,117.5625,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.143134726391533,3.9970257
145440,2025-09-12,9909,216233,118.275,134.6625,0,1,1,0.8783068783068784,37,-0.970941817426052,-0.23931566428755774,4.718498871295094,4.4992056
145459,2025-09-12,9954,216233,114.7125,132.525,0,0,1,0.8655913978494624,37,-0.970941817426052,-0.23931566428755774,3.1354942159291497,3.5267131
145484,2025-09-12,9961,216233,116.85,133.2375,0,0,1,0.8770053475935827,37,-0.970941817426052,-0.23931566428755774,4.0943445622221,4.2404265
145509,2025-09-12,9984,216233,114.7125,129.675,0,0,1,0.8846153846153846,37,-0.970941817426052,-0.23931566428755774,3.713572066704308,3.7334726
143885,2025-09-12,8091,216418,104.025,104.025,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.367295829986474,3.3794441
143901,2025-09-12,8095,216418,105.45,105.45,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,5.288267030694535,5.125537
143926,2025-09-12,8094,216418,86.925,86.925,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.454347296253507,4.1670866
143952,2025-09-12,8063,216418,86.2125,86.2125,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.6888794541139363,3.6076121
143977,2025-09-12,8023,216418,105.45,104.025,0,1,0,1.0136986301369864,37,-0.970941817426052,-0.23931566428755774,5.459585514144159,5.461177
144003,2025-09-12,8058,216418,105.45,106.1625,0,1,1,0.993288590604027,37,-0.970941817426052,-0.23931566428755774,4.430816798843313,4.5446973
144026,2025-09-12,8222,216418,105.45,105.45,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,5.384495062789089,5.0234346
144051,2025-09-12,8121,216418,88.35,88.35,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.7612001156935624,3.7036836
144073,2025-09-12,8218,216418,86.925,86.2125,0,1,0,1.0082644628099173,37,-0.970941817426052,-0.23931566428755774,3.8918202981106265,3.8117874
144155,2025-09-12,8398,216418,104.7375,104.7375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.30406509320417,4.60955
144177,2025-09-12,8400,216418,104.7375,104.7375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.871201010907891,3.9978836
144196,2025-09-12,8422,216418,86.925,86.925,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.9889840465642745,3.5476253
144218,2025-09-12,8438,216418,86.2125,86.2125,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.204692619390966,4.1861777
144242,2025-09-12,8555,216418,87.6375,87.6375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.1780538303479458,3.0509152
144262,2025-09-12,8562,216418,104.025,101.8875,0,1,0,1.020979020979021,37,-0.970941817426052,-0.23931566428755774,4.727387818712341,4.999476
144289,2025-09-12,8869,216418,104.7375,104.025,0,1,0,1.0068493150684932,37,-0.970941817426052,-0.23931566428755774,4.962844630259907,4.86786
144313,2025-09-12,8991,216418,88.35,88.35,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.430816798843313,4.2834845
144338,2025-09-12,8911,216418,85.5,86.925,0,1,1,0.9836065573770492,37,-0.970941817426052,-0.23931566428755774,3.6635616461296463,3.8167696
144368,2025-09-12,9043,216418,106.1625,106.1625,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.653960350157523,4.444882
144389,2025-09-12,9092,216418,87.6375,87.6375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.07753744390572,3.9794893
144410,2025-09-12,9112,216418,106.1625,104.025,0,1,0,1.0205479452054793,37,-0.970941817426052,-0.23931566428755774,5.198497031265826,5.3138137
144456,2025-09-12,9147,216418,106.1625,106.1625,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.382026634673881,4.514792
144479,2025-09-12,9164,216418,104.025,104.025,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.356708826689592,4.6918325
144542,2025-09-12,9221,216418,88.35,88.35,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,2.8903717578961645,3.2479317
144561,2025-09-12,9250,216418,105.45,105.45,0,1,0,1.0,37,-0.970941817426052,-0.23931566428755774,5.278114659230517,5.228383
144587,2025-09-12,9273,216418,80.5125,81.225,0,1,1,0.9912280701754387,37,-0.970941817426052,-0.23931566428755774,6.483107351457199,5.4357386
144610,2025-09-12,9279,216418,86.925,86.925,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.143134726391533,3.9758737
144632,2025-09-12,9281,216418,86.2125,86.2125,0,1,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.8501476017100584,3.713441
144654,2025-09-12,9328,216418,87.6375,87.6375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.406719247264253,4.150545
144677,2025-09-12,9371,216418,102.6,102.6,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.3694478524670215,4.040544
144696,2025-09-12,9442,216418,102.6,102.6,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.970291913552122,4.2302227
144714,2025-09-12,9430,216418,106.875,106.875,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.2626798770413155,4.1619763
144736,2025-09-12,9439,216418,86.925,86.925,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.332204510175204,2.7607493
144752,2025-09-12,9425,216418,87.6375,87.6375,0,1,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.02535169073515,3.871381
144772,2025-09-12,9432,216418,86.2125,86.2125,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.5553480614894135,3.62255
144796,2025-09-12,9436,216418,87.6375,87.6375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,2.1972245773362196,3.134296
144815,2025-09-12,9456,216418,87.6375,87.6375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.044522437723423,3.4469888
144835,2025-09-12,9479,216418,87.6375,87.6375,0,1,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.574710978503383,4.507658
144857,2025-09-12,9481,216418,104.7375,105.45,0,1,1,0.9932432432432432,37,-0.970941817426052,-0.23931566428755774,5.19295685089021,5.1126733
144881,2025-09-12,9490,216418,88.35,88.35,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.0943445622221,3.8071682
144902,2025-09-12,9498,216418,86.925,86.925,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,2.833213344056216,3.0960262
144923,2025-09-12,9532,216418,88.35,88.35,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.784189633918261,3.9235232
144945,2025-09-12,9578,216418,104.7375,106.1625,0,1,1,0.9865771812080537,37,-0.970941817426052,-0.23931566428755774,3.8918202981106265,4.042823
144965,2025-09-12,9672,216418,106.1625,104.7375,0,1,0,1.0136054421768708,37,-0.970941817426052,-0.23931566428755774,4.174387269895637,4.415809
144985,2025-09-12,9611,216418,104.7375,104.7375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,5.147494476813453,5.268186
145010,2025-09-12,9613,216418,105.45,106.1625,0,1,1,0.993288590604027,37,-0.970941817426052,-0.23931566428755774,5.480638923341991,5.420715
145038,2025-09-12,9632,216418,84.7875,84.7875,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,2.6390573296152584,3.0005639
145058,2025-09-12,9680,216418,88.35,87.6375,0,1,0,1.008130081300813,37,-0.970941817426052,-0.23931566428755774,2.8903717578961645,3.5357382
145077,2025-09-12,9700,216418,106.875,106.875,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,1.3862943611198906,1.9619929
145090,2025-09-12,9713,216418,104.7375,104.7375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.736198448394496,4.6709557
145112,2025-09-12,9731,216418,105.45,105.45,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.394449154672439,4.2067695
145133,2025-09-12,9745,216418,104.025,104.025,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,5.093750200806762,4.919654
145155,2025-09-12,9770,216418,87.6375,86.2125,0,1,0,1.0165289256198347,37,-0.970941817426052,-0.23931566428755774,2.995732273553991,3.58987
145177,2025-09-12,9789,216418,88.35,88.35,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.332204510175204,3.527734
145197,2025-09-12,9813,216418,85.5,85.5,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.367295829986474,3.0730894
145218,2025-09-12,9823,216418,101.8875,101.8875,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.997212273764115,5.0226903
145246,2025-09-12,9837,216418,106.1625,106.1625,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.007333185232471,4.0791926
145265,2025-09-12,9809,216418,106.875,106.1625,0,1,0,1.0067114093959733,37,-0.970941817426052,-0.23931566428755774,4.68213122712422,4.600428
145285,2025-09-12,9845,216418,104.025,104.025,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,5.236441962829949,5.2307053
145312,2025-09-12,9872,216418,87.6375,87.6375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.394449154672439,4.3803134
145335,2025-09-12,9876,216418,86.2125,86.925,0,1,1,0.9918032786885247,37,-0.970941817426052,-0.23931566428755774,3.6375861597263857,3.6305976
145354,2025-09-12,9879,216418,88.35,88.35,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.367295829986474,3.1069477
145372,2025-09-12,9880,216418,86.925,86.925,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.499809670330265,3.9738777
145394,2025-09-12,9881,216418,105.45,106.1625,0,1,1,0.993288590604027,37,-0.970941817426052,-0.23931566428755774,5.10594547390058,4.97424
145418,2025-09-12,9890,216418,97.6125,97.6125,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.127134385045092,4.0243897
145436,2025-09-12,9909,216418,106.1625,106.1625,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.367295829986474,3.7564356
145478,2025-09-12,9961,216418,104.7375,104.7375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.812184355372417,4.7088733
145504,2025-09-12,9984,216418,89.0625,89.0625,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,2.4849066497880004,2.3043184
143886,2025-09-12,8091,216419,106.875,106.875,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,2.833213344056216,3.322884
143902,2025-09-12,8095,216419,104.025,104.025,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.499809670330265,4.5028186
143927,2025-09-12,8094,216419,87.6375,87.6375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.672828834461906,4.3251233
143953,2025-09-12,8063,216419,87.6375,87.6375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.6635616461296463,3.5223384
143978,2025-09-12,8023,216419,105.45,104.7375,0,1,0,1.0068027210884354,37,-0.970941817426052,-0.23931566428755774,5.6240175061873385,5.378056
144004,2025-09-12,8058,216419,102.6,106.1625,0,1,1,0.9664429530201343,37,-0.970941817426052,-0.23931566428755774,4.2626798770413155,4.4612374
144027,2025-09-12,8222,216419,104.7375,104.7375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.394449154672439,4.533117
144074,2025-09-12,8218,216419,86.2125,87.6375,0,1,1,0.983739837398374,37,-0.970941817426052,-0.23931566428755774,3.8501476017100584,3.6488652
144094,2025-09-12,8317,216419,88.35,89.0625,0,1,1,0.9919999999999999,37,-0.970941817426052,-0.23931566428755774,3.9318256327243257,3.9420948
144156,2025-09-12,8398,216419,101.175,101.175,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.9512437185814275,4.157802
144178,2025-09-12,8400,216419,106.1625,106.1625,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.07753744390572,4.031637
144197,2025-09-12,8422,216419,87.6375,87.6375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.6109179126442243,3.443786
144219,2025-09-12,8438,216419,86.925,86.925,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.02535169073515,4.159872
144243,2025-09-12,8555,216419,87.6375,87.6375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,2.4849066497880004,3.0823948
144263,2025-09-12,8562,216419,105.45,103.3125,0,1,0,1.0206896551724138,37,-0.970941817426052,-0.23931566428755774,4.68213122712422,4.654826
144290,2025-09-12,8869,216419,105.45,105.45,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.394449154672439,4.47999
144314,2025-09-12,8991,216419,87.6375,87.6375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.2626798770413155,4.1850867
144339,2025-09-12,8911,216419,87.6375,87.6375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.4657359027997265,3.3720715
144356,2025-09-12,9001,216419,105.45,105.45,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,2.302585092994046,2.213193
144369,2025-09-12,9043,216419,104.025,104.025,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.58351893845611,3.987771
144390,2025-09-12,9092,216419,87.6375,87.6375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.5263605246161616,3.5044262
144411,2025-09-12,9112,216419,105.45,106.1625,0,1,1,0.993288590604027,37,-0.970941817426052,-0.23931566428755774,5.087596335232384,5.101693
144438,2025-09-12,9132,216419,86.2125,86.2125,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,2.3978952727983707,2.4508214
144457,2025-09-12,9147,216419,105.45,105.45,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.356708826689592,4.301378
144480,2025-09-12,9164,216419,104.7375,104.7375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.276666119016055,4.2735124
144516,2025-09-12,9190,216419,87.6375,87.6375,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.276666119016055,3.877276
144562,2025-09-12,9250,216419,106.1625,99.0375,0,1,0,1.0719424460431655,37,-0.970941817426052,-0.23931566428755774,4.8283137373023015,4.790003
144588,2025-09-12,9273,216419,84.075,84.075,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.58351893845611,3.3419728
144611,2025-09-12,9279,216419,86.925,86.925,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.02535169073515,3.872329
144633,2025-09-12,9281,216419,86.925,86.925,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.784189633918261,3.7691343
144655,2025-09-12,9328,216419,88.35,88.35,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.110873864173311,4.041997
144678,2025-09-12,9371,216419,106.875,106.875,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.258096538021482,3.5631864
144697,2025-09-12,9442,216419,105.45,105.45,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.5263605246161616,3.7503848
144715,2025-09-12,9430,216419,105.45,105.45,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.784189633918261,3.8269825
144737,2025-09-12,9439,216419,86.2125,86.2125,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,2.70805020110221,2.5883875
144753,2025-09-12,9425,216419,87.6375,88.35,0,1,1,0.9919354838709679,37,-0.970941817426052,-0.23931566428755774,3.8918202981106265,3.683635
144773,2025-09-12,9432,216419,86.925,86.925,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.8501476017100584,3.6797411
144816,2025-09-12,9456,216419,88.35,88.35,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.4339872044851463,3.2833986
144836,2025-09-12,9479,216419,88.35,86.925,0,1,0,1.0163934426229508,37,-0.970941817426052,-0.23931566428755774,4.382026634673881,4.5149574
144858,2025-09-12,9481,216419,105.45,104.7375,0,1,0,1.0068027210884354,37,-0.970941817426052,-0.23931566428755774,4.804021044733257,4.8970857
144882,2025-09-12,9490,216419,86.2125,86.2125,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.4011973816621555,3.6405394
144903,2025-09-12,9498,216419,86.925,86.925,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.1354942159291497,3.0028007
144924,2025-09-12,9532,216419,89.0625,89.0625,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.6375861597263857,3.7394865
144946,2025-09-12,9578,216419,103.3125,101.175,0,1,0,1.0211267605633803,37,-0.970941817426052,-0.23931566428755774,4.189654742026425,3.9375374
144966,2025-09-12,9672,216419,106.875,106.875,0,1,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.1588830833596715,4.1908274
144986,2025-09-12,9611,216419,104.7375,106.875,0,1,1,0.98,37,-0.970941817426052,-0.23931566428755774,4.812184355372417,4.8860865
145011,2025-09-12,9613,216419,105.45,106.1625,0,1,1,0.993288590604027,37,-0.970941817426052,-0.23931566428755774,4.962844630259907,5.1906867
145039,2025-09-12,9632,216419,86.925,86.925,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,3.091042453358316,2.894135
145059,2025-09-12,9680,216419,86.2125,85.5,0,1,0,1.0083333333333333,37,-0.970941817426052,-0.23931566428755774,3.295836866004329,3.5584688
145091,2025-09-12,9713,216419,103.3125,103.3125,0,0,0,1.0,37,-0.970941817426052,-0.23931566428755774,4.31748811353631,4.236862
