record_ID,week,store_id,sku_id,total_price,base_price,is_featured_sku,is_display_sku,is_discount_sku,discount_ratio,year,Y_true,Y_pred
145138,2025-09-12,9745,216233,120.4125,133.95,0,0,1,0.898936170212766,2025,3.8918202981106265,4.1193724
145160,2025-09-12,9770,216233,116.1375,116.1375,0,0,0,1.0,2025,3.4011973816621555,3.5301402
145181,2025-09-12,9789,216233,118.9875,118.9875,0,0,0,1.0,2025,2.0794415416798357,2.5546124
145203,2025-09-12,9813,216233,114.0,128.9625,0,0,1,0.8839779005524862,2025,4.060443010546419,4.058706
145224,2025-09-12,9823,216233,118.275,118.275,0,0,0,1.0,2025,4.59511985013459,4.497328
145251,2025-09-12,9837,216233,118.9875,118.9875,0,0,0,1.0,2025,3.9889840465642745,3.5860996
145269,2025-09-12,9809,216233,118.275,133.95,0,0,1,0.8829787234042554,2025,3.713572066704308,3.8844616
145291,2025-09-12,9845,216233,115.425,115.425,0,0,0,1.0,2025,4.787491742782046,4.669491
145316,2025-09-12,9872,216233,116.85,129.675,0,0,1,0.901098901098901,2025,3.4657359027997265,3.8018138
145339,2025-09-12,9876,216233,115.425,128.9625,0,0,1,0.8950276243093922,2025,3.8066624897703196,3.6785736
145358,2025-09-12,9879,216233,116.1375,116.1375,0,0,0,1.0,2025,3.713572066704308,3.7123392
145377,2025-09-12,9880,216233,113.2875,131.8125,0,0,1,0.8594594594594595,2025,3.8501476017100584,3.997033
145398,2025-09-12,9881,216233,116.1375,116.1375,0,0,0,1.0,2025,3.8918202981106265,4.0730658
145422,2025-09-12,9890,216233,117.5625,117.5625,0,0,0,1.0,2025,4.143134726391533,3.711276
145440,2025-09-12,9909,216233,118.275,134.6625,0,1,1,0.8783068783068784,2025,4.718498871295094,4.4405932
145459,2025-09-12,9954,216233,114.7125,132.525,0,0,1,0.8655913978494624,2025,3.1354942159291497,3.5225048
145484,2025-09-12,9961,216233,116.85,133.2375,0,0,1,0.8770053475935827,2025,4.0943445622221,4.2068825
145509,2025-09-12,9984,216233,114.7125,129.675,0,0,1,0.8846153846153846,2025,3.713572066704308,3.754268
143885,2025-09-12,8091,216418,104.025,104.025,0,0,0,1.0,2025,3.367295829986474,2.9957886
143901,2025-09-12,8095,216418,105.45,105.45,0,0,0,1.0,2025,5.288267030694535,5.0084524
143926,2025-09-12,8094,216418,86.925,86.925,0,0,0,1.0,2025,4.454347296253507,4.114767
143952,2025-09-12,8063,216418,86.2125,86.2125,0,0,0,1.0,2025,3.6888794541139363,3.6052737
143977,2025-09-12,8023,216418,105.45,104.025,0,1,0,1.0136986301369864,2025,5.459585514144159,5.479705
144003,2025-09-12,8058,216418,105.45,106.1625,0,1,1,0.993288590604027,2025,4.430816798843313,4.5500374
144026,2025-09-12,8222,216418,105.45,105.45,0,0,0,1.0,2025,5.384495062789089,4.9348044
144051,2025-09-12,8121,216418,88.35,88.35,0,0,0,1.0,2025,3.7612001156935624,3.6803644
144073,2025-09-12,8218,216418,86.925,86.2125,0,1,0,1.0082644628099173,2025,3.8918202981106265,3.8847885
144155,2025-09-12,8398,216418,104.7375,104.7375,0,0,0,1.0,2025,4.30406509320417,4.550668
144177,2025-09-12,8400,216418,104.7375,104.7375,0,0,0,1.0,2025,3.871201010907891,3.7936647
144196,2025-09-12,8422,216418,86.925,86.925,0,0,0,1.0,2025,3.9889840465642745,3.4528131
144218,2025-09-12,8438,216418,86.2125,86.2125,0,0,0,1.0,2025,4.204692619390966,4.039271
144242,2025-09-12,8555,216418,87.6375,87.6375,0,0,0,1.0,2025,3.1780538303479458,2.450004
144262,2025-09-12,8562,216418,104.025,101.8875,0,1,0,1.020979020979021,2025,4.727387818712341,4.9846005
144289,2025-09-12,8869,216418,104.7375,104.025,0,1,0,1.0068493150684932,2025,4.962844630259907,4.7163634
144313,2025-09-12,8991,216418,88.35,88.35,0,0,0,1.0,2025,4.430816798843313,4.197315
144338,2025-09-12,8911,216418,85.5,86.925,0,1,1,0.9836065573770492,2025,3.6635616461296463,3.9223776
144368,2025-09-12,9043,216418,106.1625,106.1625,0,0,0,1.0,2025,4.653960350157523,4.290398
144389,2025-09-12,9092,216418,87.6375,87.6375,0,0,0,1.0,2025,4.07753744390572,3.963884
144410,2025-09-12,9112,216418,106.1625,104.025,0,1,0,1.0205479452054793,2025,5.198497031265826,5.2681966
144456,2025-09-12,9147,216418,106.1625,106.1625,0,0,0,1.0,2025,4.382026634673881,4.4787292
144479,2025-09-12,9164,216418,104.025,104.025,0,0,0,1.0,2025,4.356708826689592,4.6175337
144542,2025-09-12,9221,216418,88.35,88.35,0,0,0,1.0,2025,2.8903717578961645,2.9446433
144561,2025-09-12,9250,216418,105.45,105.45,0,1,0,1.0,2025,5.278114659230517,5.23311
144587,2025-09-12,9273,216418,80.5125,81.225,0,1,1,0.9912280701754387,2025,6.483107351457199,5.484432
144610,2025-09-12,9279,216418,86.925,86.925,0,0,0,1.0,2025,4.143134726391533,3.8832874
144632,2025-09-12,9281,216418,86.2125,86.2125,0,1,0,1.0,2025,3.8501476017100584,3.7369473
144654,2025-09-12,9328,216418,87.6375,87.6375,0,0,0,1.0,2025,4.406719247264253,4.0301723
144677,2025-09-12,9371,216418,102.6,102.6,0,0,0,1.0,2025,4.3694478524670215,4.034587
144696,2025-09-12,9442,216418,102.6,102.6,0,0,0,1.0,2025,3.970291913552122,4.1160917
144714,2025-09-12,9430,216418,106.875,106.875,0,0,0,1.0,2025,4.2626798770413155,4.086241
144736,2025-09-12,9439,216418,86.925,86.925,0,0,0,1.0,2025,3.332204510175204,2.7903097
144752,2025-09-12,9425,216418,87.6375,87.6375,0,1,0,1.0,2025,4.02535169073515,3.8347623
144772,2025-09-12,9432,216418,86.2125,86.2125,0,0,0,1.0,2025,3.5553480614894135,3.4805882
144796,2025-09-12,9436,216418,87.6375,87.6375,0,0,0,1.0,2025,2.1972245773362196,3.069917
144815,2025-09-12,9456,216418,87.6375,87.6375,0,0,0,1.0,2025,3.044522437723423,3.2838764
144835,2025-09-12,9479,216418,87.6375,87.6375,0,1,0,1.0,2025,4.574710978503383,4.4206276
144857,2025-09-12,9481,216418,104.7375,105.45,0,1,1,0.9932432432432432,2025,5.19295685089021,4.797713
144881,2025-09-12,9490,216418,88.35,88.35,0,0,0,1.0,2025,4.0943445622221,3.7062526
144902,2025-09-12,9498,216418,86.925,86.925,0,0,0,1.0,2025,2.833213344056216,2.8326337
144923,2025-09-12,9532,216418,88.35,88.35,0,0,0,1.0,2025,3.784189633918261,3.629707
144945,2025-09-12,9578,216418,104.7375,106.1625,0,1,1,0.9865771812080537,2025,3.8918202981106265,4.0066924
144965,2025-09-12,9672,216418,106.1625,104.7375,0,1,0,1.0136054421768708,2025,4.174387269895637,4.371959
144985,2025-09-12,9611,216418,104.7375,104.7375,0,0,0,1.0,2025,5.147494476813453,5.181607
145010,2025-09-12,9613,216418,105.45,106.1625,0,1,1,0.993288590604027,2025,5.480638923341991,5.4321713
145038,2025-09-12,9632,216418,84.7875,84.7875,0,0,0,1.0,2025,2.6390573296152584,2.987977
145058,2025-09-12,9680,216418,88.35,87.6375,0,1,0,1.008130081300813,2025,2.8903717578961645,3.454781
145077,2025-09-12,9700,216418,106.875,106.875,0,0,0,1.0,2025,1.3862943611198906,2.294163
145090,2025-09-12,9713,216418,104.7375,104.7375,0,0,0,1.0,2025,4.736198448394496,4.5728
145112,2025-09-12,9731,216418,105.45,105.45,0,0,0,1.0,2025,4.394449154672439,4.21691
145133,2025-09-12,9745,216418,104.025,104.025,0,0,0,1.0,2025,5.093750200806762,4.79454
145155,2025-09-12,9770,216418,87.6375,86.2125,0,1,0,1.0165289256198347,2025,2.995732273553991,3.5609944
145177,2025-09-12,9789,216418,88.35,88.35,0,0,0,1.0,2025,3.332204510175204,3.3421006
145197,2025-09-12,9813,216418,85.5,85.5,0,0,0,1.0,2025,3.367295829986474,2.9857745
145218,2025-09-12,9823,216418,101.8875,101.8875,0,0,0,1.0,2025,4.997212273764115,4.930631
145246,2025-09-12,9837,216418,106.1625,106.1625,0,0,0,1.0,2025,4.007333185232471,3.9623897
145265,2025-09-12,9809,216418,106.875,106.1625,0,1,0,1.0067114093959733,2025,4.68213122712422,4.5562367
145285,2025-09-12,9845,216418,104.025,104.025,0,0,0,1.0,2025,5.236441962829949,5.1933503
145312,2025-09-12,9872,216418,87.6375,87.6375,0,0,0,1.0,2025,4.394449154672439,4.2794623
145335,2025-09-12,9876,216418,86.2125,86.925,0,1,1,0.9918032786885247,2025,3.6375861597263857,3.3242753
145354,2025-09-12,9879,216418,88.35,88.35,0,0,0,1.0,2025,3.367295829986474,2.8504972
145372,2025-09-12,9880,216418,86.925,86.925,0,0,0,1.0,2025,4.499809670330265,3.9178562
145394,2025-09-12,9881,216418,105.45,106.1625,0,1,1,0.993288590604027,2025,5.10594547390058,4.8755765
145418,2025-09-12,9890,216418,97.6125,97.6125,0,0,0,1.0,2025,4.127134385045092,3.7237866
145436,2025-09-12,9909,216418,106.1625,106.1625,0,0,0,1.0,2025,3.367295829986474,3.6092606
145478,2025-09-12,9961,216418,104.7375,104.7375,0,0,0,1.0,2025,4.812184355372417,4.6143
145504,2025-09-12,9984,216418,89.0625,89.0625,0,0,0,1.0,2025,2.4849066497880004,2.3205428
143886,2025-09-12,8091,216419,106.875,106.875,0,0,0,1.0,2025,2.833213344056216,2.948824
143902,2025-09-12,8095,216419,104.025,104.025,0,0,0,1.0,2025,4.499809670330265,4.4812584
143927,2025-09-12,8094,216419,87.6375,87.6375,0,0,0,1.0,2025,4.672828834461906,4.2268653
143953,2025-09-12,8063,216419,87.6375,87.6375,0,0,0,1.0,2025,3.6635616461296463,3.527344
143978,2025-09-12,8023,216419,105.45,104.7375,0,1,0,1.0068027210884354,2025,5.6240175061873385,5.435745
144004,2025-09-12,8058,216419,102.6,106.1625,0,1,1,0.9664429530201343,2025,4.2626798770413155,4.540059
144027,2025-09-12,8222,216419,104.7375,104.7375,0,0,0,1.0,2025,4.394449154672439,4.51688
144074,2025-09-12,8218,216419,86.2125,87.6375,0,1,1,0.983739837398374,2025,3.8501476017100584,3.6682494
144094,2025-09-12,8317,216419,88.35,89.0625,0,1,1,0.9919999999999999,2025,3.9318256327243257,4.049774
144156,2025-09-12,8398,216419,101.175,101.175,0,0,0,1.0,2025,3.9512437185814275,4.144052
144178,2025-09-12,8400,216419,106.1625,106.1625,0,0,0,1.0,2025,4.07753744390572,3.8797493
144197,2025-09-12,8422,216419,87.6375,87.6375,0,0,0,1.0,2025,3.6109179126442243,3.4152033
144219,2025-09-12,8438,216419,86.925,86.925,0,0,0,1.0,2025,4.02535169073515,4.04412
144243,2025-09-12,8555,216419,87.6375,87.6375,0,0,0,1.0,2025,2.4849066497880004,2.6208065
144263,2025-09-12,8562,216419,105.45,103.3125,0,1,0,1.0206896551724138,2025,4.68213122712422,4.693146
144290,2025-09-12,8869,216419,105.45,105.45,0,0,0,1.0,2025,4.394449154672439,4.2989783
144314,2025-09-12,8991,216419,87.6375,87.6375,0,0,0,1.0,2025,4.2626798770413155,4.241995
144339,2025-09-12,8911,216419,87.6375,87.6375,0,0,0,1.0,2025,3.4657359027997265,3.2578962
144356,2025-09-12,9001,216419,105.45,105.45,0,0,0,1.0,2025,2.302585092994046,1.3367714
144369,2025-09-12,9043,216419,104.025,104.025,0,0,0,1.0,2025,3.58351893845611,3.9189703
144390,2025-09-12,9092,216419,87.6375,87.6375,0,0,0,1.0,2025,3.5263605246161616,3.534807
144411,2025-09-12,9112,216419,105.45,106.1625,0,1,1,0.993288590604027,2025,5.087596335232384,5.0940266
144438,2025-09-12,9132,216419,86.2125,86.2125,0,0,0,1.0,2025,2.3978952727983707,2.1383238
144457,2025-09-12,9147,216419,105.45,105.45,0,0,0,1.0,2025,4.356708826689592,4.274931
144480,2025-09-12,9164,216419,104.7375,104.7375,0,0,0,1.0,2025,4.276666119016055,4.2431164
144516,2025-09-12,9190,216419,87.6375,87.6375,0,0,0,1.0,2025,4.276666119016055,3.7976127
144562,2025-09-12,9250,216419,106.1625,99.0375,0,1,0,1.0719424460431655,2025,4.8283137373023015,4.8601513
144588,2025-09-12,9273,216419,84.075,84.075,0,0,0,1.0,2025,3.58351893845611,3.458787
144611,2025-09-12,9279,216419,86.925,86.925,0,0,0,1.0,2025,4.02535169073515,3.8533223
144633,2025-09-12,9281,216419,86.925,86.925,0,0,0,1.0,2025,3.784189633918261,3.6134353
144655,2025-09-12,9328,216419,88.35,88.35,0,0,0,1.0,2025,4.110873864173311,4.00303
144678,2025-09-12,9371,216419,106.875,106.875,0,0,0,1.0,2025,3.258096538021482,3.6786587
144697,2025-09-12,9442,216419,105.45,105.45,0,0,0,1.0,2025,3.5263605246161616,3.7673774
144715,2025-09-12,9430,216419,105.45,105.45,0,0,0,1.0,2025,3.784189633918261,3.7790804
144737,2025-09-12,9439,216419,86.2125,86.2125,0,0,0,1.0,2025,2.70805020110221,2.5880702
144753,2025-09-12,9425,216419,87.6375,88.35,0,1,1,0.9919354838709679,2025,3.8918202981106265,3.7551684
144773,2025-09-12,9432,216419,86.925,86.925,0,0,0,1.0,2025,3.8501476017100584,3.5737326
144816,2025-09-12,9456,216419,88.35,88.35,0,0,0,1.0,2025,3.4339872044851463,3.2053192
144836,2025-09-12,9479,216419,88.35,86.925,0,1,0,1.0163934426229508,2025,4.382026634673881,4.400483
144858,2025-09-12,9481,216419,105.45,104.7375,0,1,0,1.0068027210884354,2025,4.804021044733257,4.853369
144882,2025-09-12,9490,216419,86.2125,86.2125,0,0,0,1.0,2025,3.4011973816621555,3.6978798
144903,2025-09-12,9498,216419,86.925,86.925,0,0,0,1.0,2025,3.1354942159291497,2.9542222
144924,2025-09-12,9532,216419,89.0625,89.0625,0,0,0,1.0,2025,3.6375861597263857,3.6447096
144946,2025-09-12,9578,216419,103.3125,101.175,0,1,0,1.0211267605633803,2025,4.189654742026425,4.106853
144966,2025-09-12,9672,216419,106.875,106.875,0,1,0,1.0,2025,4.1588830833596715,4.1634817
144986,2025-09-12,9611,216419,104.7375,106.875,0,1,1,0.98,2025,4.812184355372417,4.8738017
145011,2025-09-12,9613,216419,105.45,106.1625,0,1,1,0.993288590604027,2025,4.962844630259907,5.187317
145039,2025-09-12,9632,216419,86.925,86.925,0,0,0,1.0,2025,3.091042453358316,2.7884085
145059,2025-09-12,9680,216419,86.2125,85.5,0,1,0,1.0083333333333333,2025,3.295836866004329,3.4717207
145091,2025-09-12,9713,216419,103.3125,103.3125,0,0,0,1.0,2025,4.31748811353631,4.3058753
145113,2025-09-12,9731,216419,106.1625,106.1625,0,0,0,1.0,2025,3.044522437723423,3.5360847
145134,2025-09-12,9745,216419,105.45,105.45,0,1,0,1.0,2025,4.276666119016055,4.6308217
145178,2025-09-12,9789,216419,89.0625,89.0625,0,0,0,1.0,2025,3.6375861597263857,3.3394802
145198,2025-09-12,9813,216419,86.925,86.925,0,0,0,1.0,2025,2.995732273553991,2.72998
145219,2025-09-12,9823,216419,100.4625,100.4625,0,0,0,1.0,2025,4.174387269895637,4.541685
145247,2025-09-12,9837,216419,106.875,106.875,0,0,0,1.0,2025,3.8066624897703196,3.6723952
145266,2025-09-12,9809,216419,106.1625,106.1625,0,1,0,1.0,2025,4.465908118654584,4.4269643
145286,2025-09-12,9845,216419,101.8875,101.8875,0,0,0,1.0,2025,4.61512051684126,4.938905
145313,2025-09-12,9872,216419,88.35,88.35,0,0,0,1.0,2025,4.04305126783455,4.1450834
145355,2025-09-12,9879,216419,85.5,85.5,0,0,0,1.0,2025,3.1780538303479458,3.4041698
145373,2025-09-12,9880,216419,86.2125,86.2125,0,0,0,1.0,2025,4.532599493153256,4.0065417
145395,2025-09-12,9881,216419,104.7375,106.875,0,1,1,0.98,2025,4.68213122712422,4.5513554
145419,2025-09-12,9890,216419,98.325,98.325,0,0,0,1.0,2025,3.6635616461296463,3.6791751
145437,2025-09-12,9909,216419,106.875,106.875,0,0,0,1.0,2025,3.4011973816621555,3.3993065
145456,2025-09-12,9954,216419,88.35,88.35,0,0,0,1.0,2025,4.1588830833596715,3.6318867
145479,2025-09-12,9961,216419,106.1625,106.1625,0,0,0,1.0,2025,4.330733340286331,4.2449684
145505,2025-09-12,9984,216419,87.6375,87.6375,0,0,0,1.0,2025,3.4011973816621555,3.7286909
143887,2025-09-12,8091,216425,118.275,118.275,0,0,0,1.0,2025,3.5263605246161616,3.1807356
143906,2025-09-12,8095,216425,116.85,116.85,0,0,0,1.0,2025,4.553876891600541,4.447582
143931,2025-09-12,8094,216425,114.7125,132.525,0,0,1,0.8655913978494624,2025,3.6109179126442243,3.5528505
143982,2025-09-12,8023,216425,117.5625,117.5625,0,0,0,1.0,2025,4.5217885770490405,4.579585
144006,2025-09-12,8058,216425,118.275,118.275,0,0,0,1.0,2025,3.8066624897703196,3.580946
144031,2025-09-12,8222,216425,117.5625,132.525,0,0,1,0.8870967741935484,2025,4.718498871295094,4.5554028
144055,2025-09-12,8121,216425,111.8625,133.2375,0,0,1,0.8395721925133689,2025,2.6390573296152584,3.2930386
144076,2025-09-12,8218,216425,109.0125,109.0125,0,0,0,1.0,2025,2.9444389791664403,2.5474746
144098,2025-09-12,8317,216425,115.425,134.6625,0,0,1,0.8571428571428572,2025,3.367295829986474,3.3039703
144122,2025-09-12,8319,216425,114.7125,134.6625,0,0,1,0.851851851851852,2025,2.8903717578961645,2.881244
144140,2025-09-12,8392,216425,114.7125,130.3875,0,0,1,0.8797814207650274,2025,2.995732273553991,2.8826537
144159,2025-09-12,8398,216425,114.0,133.2375,0,0,1,0.8556149732620321,2025,4.276666119016055,4.057444
144181,2025-09-12,8400,216425,118.275,131.8125,0,0,1,0.8972972972972973,2025,3.7376696182833684,3.5402966
144222,2025-09-12,8438,216425,116.1375,116.1375,0,0,0,1.0,2025,3.4965075614664802,3.4528272
144266,2025-09-12,8562,216425,118.275,133.2375,0,0,1,0.8877005347593583,2025,4.143134726391533,4.0356264
144294,2025-09-12,8869,216425,116.85,133.95,0,0,1,0.8723404255319149,2025,4.2626798770413155,4.382679
144317,2025-09-12,8991,216425,114.0,114.0,0,0,0,1.0,2025,3.4657359027997265,3.2601805
144341,2025-09-12,8911,216425,113.2875,113.2875,0,0,0,1.0,2025,2.9444389791664403,2.9881096
144372,2025-09-12,9043,216425,118.9875,118.9875,0,0,0,1.0,2025,3.4965075614664802,3.272742
144391,2025-09-12,9092,216425,118.275,134.6625,0,0,1,0.8783068783068784,2025,3.091042453358316,2.6792777
144415,2025-09-12,9112,216425,117.5625,117.5625,0,0,0,1.0,2025,4.406719247264253,4.2226315
144440,2025-09-12,9132,216425,116.1375,134.6625,0,0,1,0.8624338624338624,2025,2.6390573296152584,2.6919386
144460,2025-09-12,9147,216425,115.425,131.8125,0,0,1,0.8756756756756756,2025,4.2626798770413155,4.1557517
144482,2025-09-12,9164,216425,118.275,131.1,0,0,1,0.9021739130434784,2025,3.8066624897703196,3.6227348
144520,2025-09-12,9190,216425,118.275,132.525,0,0,1,0.8924731182795699,2025,3.5553480614894135,3.5244129
144545,2025-09-12,9221,216425,111.8625,128.9625,0,0,1,0.867403314917127,2025,3.332204510175204,3.1895308
144566,2025-09-12,9250,216425,118.275,133.2375,0,0,1,0.8877005347593583,2025,4.343805421853684,4.169508
144592,2025-09-12,9273,216425,116.1375,116.1375,0,0,0,1.0,2025,2.772588722239781,2.8433676
144613,2025-09-12,9279,216425,116.85,116.85,0,0,0,1.0,2025,3.295836866004329,3.0474558
144635,2025-09-12,9281,216425,113.2875,130.3875,0,0,1,0.8688524590163935,2025,3.5263605246161616,3.3387706
144657,2025-09-12,9328,216425,113.2875,133.2375,0,0,1,0.8502673796791442,2025,3.091042453358316,3.1756866
144681,2025-09-12,9371,216425,117.5625,131.8125,0,0,1,0.8918918918918919,2025,3.4339872044851463,3.647941
144698,2025-09-12,9442,216425,117.5625,117.5625,0,0,0,1.0,2025,3.4011973816621555,3.4266527
144718,2025-09-12,9430,216425,117.5625,117.5625,0,0,0,1.0,2025,3.713572066704308,3.6351843
144738,2025-09-12,9439,216425,116.85,131.8125,0,0,1,0.8864864864864864,2025,3.332204510175204,3.036299
144754,2025-09-12,9425,216425,111.8625,111.8625,0,0,0,1.0,2025,2.302585092994046,2.721806
144777,2025-09-12,9432,216425,116.1375,116.1375,0,0,0,1.0,2025,3.4657359027997265,3.155415
144818,2025-09-12,9456,216425,118.275,118.275,0,0,0,1.0,2025,3.4011973816621555,2.8239625
144839,2025-09-12,9479,216425,118.275,132.525,0,0,1,0.8924731182795699,2025,3.1780538303479458,3.3759794
144861,2025-09-12,9481,216425,116.1375,116.1375,0,0,0,1.0,2025,4.532599493153256,4.2950473
144885,2025-09-12,9490,216425,114.7125,114.7125,0,0,0,1.0,2025,3.295836866004329,2.8023207
144906,2025-09-12,9498,216425,112.575,112.575,0,0,0,1.0,2025,3.5263605246161616,3.3804631
144927,2025-09-12,9532,216425,117.5625,117.5625,0,0,0,1.0,2025,3.7376696182833684,3.3879974
144949,2025-09-12,9578,216425,114.7125,134.6625,0,0,1,0.851851851851852,2025,2.8903717578961645,3.3608704
144969,2025-09-12,9672,216425,116.85,116.85,0,0,0,1.0,2025,4.0943445622221,3.9206882
144990,2025-09-12,9611,216425,115.425,115.425,0,0,0,1.0,2025,4.290459441148391,4.2136693
145015,2025-09-12,9613,216425,116.85,116.85,0,0,0,1.0,2025,4.143134726391533,4.462767
